idinsert,folio,int,entidad,desc_ent,munici,desc_mun,locali,desc_loc,maq,completa,sexo,edad,meses,intsel,intsel2,eti001,eti002,eti003,eti101,eti102,eti102a_v1,eti102b_v1,eti102c_v1,eti102d_v1,eti102e_v1,eti102a_v2,eti102b_v2,eti102c_v2,eti102d_v2,eti102e_v2,eti102_1,eti103,eti104a,eti104b,eti104c,eti104d,eti1041a,eti1041b,eti1041c,eti1041d,eti1041e,eti1041f,eti1041g,eti1041esp,eti1042a,eti1042b,eti1042c,eti1042d,eti1042e,eti1042f,eti1042g,eti1042esp,eti105a,eti105b,eti105c,eti105d,eti105e,eti105f,eti105g,eti105h,eti105i,eti105j,eti105k,eti105l,eti105m,eti105n,eti105o,eti105p,eti105q,eti106a,eti106b,eti106c,eti106d,eti106e,eti107,eti108a,eti108b,eti108c,eti108d,eti108e,eti108f,eti108g,eti108esp,eti108h,eti109a,eti109b,eti109c,eti109d,eti109e,eti109f,eti109g,eti109esp,eti109h,eti110a,eti110b,eti110c,eti110d,eti110e,eti110f,eti110g,eti110esp,eti110h,eti111a,eti111b,eti111c,eti111d,TIEMPO_GEN,origen,c1,est_var,region_h,code_upm,rural,ponde_f,version,p6_figura1,p6_figura2,p6_ninguno,p6_NoSabeNoResp,p6_leen,edad1
1074892,010010001209A0020131,1,01,AGUASCALIENTES,001,AGUASCALIENTES,0001,AGUASCALIENTES,MC035,1,1,67,6,1,,5,6,1,1,2,,,,,,0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,,,,,,,,1,1,,,,,,,,1,,,,,,1,5,1,4,2016/10/04,0,1,223,2,2o72,2,43373.42117755934,2,0,0,0,0,0,5
1073620,010010001209A0210081,1,01,AGUASCALIENTES,001,AGUASCALIENTES,0001,AGUASCALIENTES,MC031,1,2,56,7,1,,4,6,1,1,2,,,,,,0,0,0,0,0,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,1,1,1,1,1,,,,,,,,,,1,,,,5,5,4,4,2016/10/04,0,1,223,2,2o72,2,3758.7574729341104,2,0,0,0,0,0,4
1073600,01001000127230320261,1,01,AGUASCALIENTES,001,AGUASCALIENTES,0001,AGUASCALIENTES,MC031,1,2,36,10,1,,5,4,1,1,2,,,,,,0,0,0,0,0,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,1,,,,,,,,,,,,,,1,,,,2,4,4,4,2016/10/04,0,1,223,2,2o71,2,5370.581007881747,2,0,0,0,0,0,2
1073568,010010001209A0210011,1,01,AGUASCALIENTES,001,AGUASCALIENTES,0001,AGUASCALIENTES,MC031,1,2,55,5,1,10,3,4,1,1,2,,,,,,0,0,0,0,0,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,1,1,,,,,1,,,,,,,,,,,1,,,,,,,4,5,5,4,2016/10/04,0,1,223,2,2o72,2,3758.7574729341104,2,0,0,0,0,0,4
1073603,010010001262A0220121,3,01,AGUASCALIENTES,001,AGUASCALIENTES,0001,AGUASCALIENTES,MC031,1,2,24,4,1,13,8,2,1,1,2,,,,,,0,0,0,0,0,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,,,,,,,,1,1,,,,,,,,,1,,,,,5,4,4,5,2016/10/04,0,1,222,2,2o50,2,23068.09244048931,2,0,0,0,0,0,1
1074928,010010001209A0020161,1,01,AGUASCALIENTES,001,AGUASCALIENTES,0001,AGUASCALIENTES,MC035,1,1,55,3,1,10,3,2,1,1,2,,,,,,0,0,0,0,0,1,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,1,,,,,,1,1,1,1,,,,,,,,1,1,,,,,,3,5,3,5,2016/10/04,0,1,223,2,2o72,2,8391.317019681057,2,0,0,0,0,0,4
1074189,01001000127230010191,4,01,AGUASCALIENTES,001,AGUASCALIENTES,0001,AGUASCALIENTES,MC033,1,1,23,7,1,10,3,2,1,1,2,,,,,,0,0,0,0,0,2,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,1,1,,,,,1,,,,,,,,,,,,1,,,,,,3,4,3,4,2016/10/04,0,1,223,2,2o71,2,28331.736717908476,2,0,0,0,0,0,1
1073588,01001000127230070011,2,01,AGUASCALIENTES,001,AGUASCALIENTES,0001,AGUASCALIENTES,MC031,1,1,47,10,1,10,3,2,1,1,2,,,,,,0,0,0,0,0,2,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,,,,,,1,,1,1,1,,,,,,,,1,,,,,,4,5,3,5,2016/10/04,0,1,223,2,2o71,2,3742.5802179353104,2,0,0,0,0,0,3
1073581,010010001209A0310131,1,01,AGUASCALIENTES,001,AGUASCALIENTES,0001,AGUASCALIENTES,MC031,1,2,83,8,1,,8,8,1,1,1,,,,,,1,1,1,0,0,1,1,1,3,1,1,1,2,2,2,2,2,1,PORQUE YA TIENE UBICADOS SUS ALIMENTOS Y NO BUSCA OTROS,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,1,1,5,4,1,3,1,3,1,1,1,1,1,,,,,1,1,1,1,1,,,,,1,1,1,1,1,,,,,2,5,3,5,2016/10/04,0,1,223,2,2o72,2,4442.8971164140075,2,1,1,0,0,3,5
1074255,010010001262A0080311,2,01,AGUASCALIENTES,001,AGUASCALIENTES,0001,AGUASCALIENTES,MC033,1,2,28,4,1,12,8,8,1,1,1,,,,,,1,0,0,0,0,3,1,1,3,1,1,1,2,1,1,1,2,1,FALTA DE INICIATIVA,,,,,,,,,1,3,1,4,4,3,3,4,4,4,2,4,3,1,3,3,3,3,2,4,3,5,4,1,,,1,1,,,,,,,,,1,,,,,,,,,1,,,,,2,5,5,5,2016/10/04,0,1,222,2,2o50,2,15626.273215891482,2,1,0,0,0,1,1
1074946,01001000127230130161,1,01,AGUASCALIENTES,001,AGUASCALIENTES,0001,AGUASCALIENTES,MC035,1,2,30,8,1,,8,8,1,1,1,,,,,,1,0,0,0,0,3,3,4,3,3,1,1,2,2,2,1,2,2,,,,,,,,,,3,3,1,5,5,1,3,5,3,1,1,3,2,5,1,5,1,3,3,3,3,5,4,,,,1,,,,,,,,,,1,,,,,,,,,1,,,,,5,4,4,4,2016/10/04,0,1,223,2,2o71,2,7455.703785082447,2,1,0,0,0,1,2
1074168,010010001209A0080151,1,01,AGUASCALIENTES,001,AGUASCALIENTES,0001,AGUASCALIENTES,MC033,1,1,64,1,1,10,8,8,1,1,1,,,,,,1,1,1,0,0,2,1,3,3,1,1,2,1,2,1,1,2,2,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,1,1,4,6,1,1,1,1,1,,,,,1,1,1,1,1,,,,,,,,,,1,,,,2,5,4,5,2016/10/04,0,1,223,2,2o72,2,34103.7483152813,2,1,1,0,0,3,5
1074172,010010001209A0260041,1,01,AGUASCALIENTES,001,AGUASCALIENTES,0001,AGUASCALIENTES,MC033,1,1,62,2,1,,8,8,1,1,1,,,,,,1,1,0,0,0,2,2,1,1,1,1,2,1,2,2,2,2,2,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,4,1,1,,,1,1,,,,,1,,,,1,,,,,,,,,,1,,,,1,1,2,5,2016/10/04,0,1,223,2,2o72,2,34706.73399684261,2,1,1,0,0,2,5
1074224,010010001262A0130261,4,01,AGUASCALIENTES,001,AGUASCALIENTES,0001,AGUASCALIENTES,MC033,1,2,29,2,1,10,8,8,1,1,1,,,,,,1,1,0,0,0,2,1,2,4,2,2,2,1,2,2,2,1,2,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,4,1,4,1,,,,1,,,,,,,,1,,,,,,,,,1,,,,,,4,4,5,4,2016/10/04,0,1,222,2,2o50,2,27042.305492850413,2,1,1,0,0,2,1
1074957,010010001262A0280211,1,01,AGUASCALIENTES,001,AGUASCALIENTES,0001,AGUASCALIENTES,MC035,1,1,39,2,1,12,8,8,1,1,1,,,,,,0,1,0,0,0,2,2,4,4,3,2,2,2,2,2,2,2,2,,,,,,,,,,1,1,3,3,1,1,2,3,3,3,2,2,2,3,2,2,2,4,4,2,1,4,4,1,,1,1,1,,,,,1,,1,1,1,,,,,1,,1,1,1,,,,,4,5,2,4,2016/10/04,0,1,222,2,2o50,2,16343.442787802285,2,0,1,0,0,1,2
1074962,01001000127230130051,1,01,AGUASCALIENTES,001,AGUASCALIENTES,0001,AGUASCALIENTES,MC035,1,1,41,1,1,13,4,2,1,1,1,,,,,,1,0,0,0,0,4,2,4,5,4,2,2,2,1,1,1,2,2,,,,,,,,,,1,1,1,3,1,3,3,2,1,3,3,2,3,4,3,3,3,2,1,5,2,5,4,1,,,1,,,,,,,,,,,1,,,,,,,1,,,,,,5,5,5,5,2016/10/04,0,1,223,2,2o71,2,4785.594377032036,2,1,0,0,0,1,3
1065722,02002000143500020131,1,02,BAJA CALIFORNIA,002,MEXICALI,0001,MEXICALI,MC005,1,1,63,4,1,10,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,0,1,122,1,1a45,2,12363.482222061875,2,0,0,0,0,0,5
1065126,02002000143500130071,2,02,BAJA CALIFORNIA,002,MEXICALI,0001,MEXICALI,MC003,1,2,68,9,1,,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,0,1,122,1,1a45,2,6484.967308758058,2,0,0,0,0,0,5
1064361,02002012435799990011,1,02,BAJA CALIFORNIA,002,MEXICALI,0124,CAMPO LA CURVA (COLONIA SILVA),MC001,1,2,82,3,1,,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,0,1,111,1,1o01,1,197.16678349467995,2,0,0,0,0,0,5
1064993,02002012435799990071,1,02,BAJA CALIFORNIA,002,MEXICALI,0124,CAMPO LA CURVA (COLONIA SILVA),MC003,1,1,86,1,1,10,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,0,1,111,1,1o01,1,348.974025912416,2,0,0,0,0,0,5
1064981,02002012435799990101,3,02,BAJA CALIFORNIA,002,MEXICALI,0124,CAMPO LA CURVA (COLONIA SILVA),MC003,1,2,60,10,1,,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,0,1,111,1,1o01,1,1253.2346725639875,2,0,0,0,0,0,5
1065524,020020167348A9990101,2,02,BAJA CALIFORNIA,002,MEXICALI,0167,EJIDO DISTRITO FEDERAL,MC005,1,2,52,0,1,12,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,0,1,112,1,1o31,1,805.0044880213158,2,0,0,0,0,0,4
1064387,02002017035799990031,1,02,BAJA CALIFORNIA,002,MEXICALI,0170,EL NACAY ELÍAS (COLONIA ELÍAS),MC001,1,2,85,0,1,10,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,0,1,111,1,1o01,1,369.68771905252487,2,0,0,0,0,0,5
1065569,02002025535799990071,1,02,BAJA CALIFORNIA,002,MEXICALI,0255,COLONIA PESCADEROS (CAMPO LA CATORCE),MC005,1,1,48,11,1,10,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,0,1,111,1,1o01,1,773.295242515273,2,0,0,0,0,0,3
1065521,020020270348A9990121,1,02,BAJA CALIFORNIA,002,MEXICALI,0270,EJIDO QUINTANA ROO,MC005,1,2,78,0,1,10,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,0,1,112,1,1o31,1,1242.2896664262773,2,0,0,0,0,0,5
1064943,020020270348A9990151,1,02,BAJA CALIFORNIA,002,MEXICALI,0270,EJIDO QUINTANA ROO,MC003,1,2,82,2,1,10,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,0,1,112,1,1o31,1,1242.2896664262773,2,0,0,0,0,0,5
1065065,02004000153150080071,3,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,MC003,1,2,53,8,1,,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,0,1,122,1,1o44,2,15911.586428725139,2,0,0,0,0,0,4
1065720,02002000143500020111,1,02,BAJA CALIFORNIA,002,MEXICALI,0001,MEXICALI,MC005,1,2,62,0,1,10,5,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,0,1,122,1,1a45,2,3932.969203498224,2,0,0,0,0,0,5
1065571,02002025535799990061,1,02,BAJA CALIFORNIA,002,MEXICALI,0255,COLONIA PESCADEROS (CAMPO LA CATORCE),MC005,1,2,78,8,1,,1,1,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,0,1,111,1,1o01,1,209.30012401742948,2,0,0,0,0,0,5
1064995,02002012435799990091,1,02,BAJA CALIFORNIA,002,MEXICALI,0124,CAMPO LA CURVA (COLONIA SILVA),MC003,1,1,20,2,1,,8,8,1,3,,,,,,,0,0,0,0,0,5,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,1,,,,4,5,4,4,2016/10/04,0,1,111,1,1o01,1,323.2061563249114,2,0,0,0,0,0,1
1065587,02002000143500020091,2,02,BAJA CALIFORNIA,002,MEXICALI,0001,MEXICALI,MC005,1,2,46,0,1,,8,8,1,2,,,,,,,0,0,0,0,0,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,1,,,,2,5,4,4,2016/10/04,0,1,122,1,1a45,2,9481.654423358454,2,0,0,0,0,0,3
1065539,02002012435799990121,1,02,BAJA CALIFORNIA,002,MEXICALI,0124,CAMPO LA CURVA (COLONIA SILVA),MC005,1,1,50,1,1,10,8,8,1,2,,,,,,,0,0,0,0,0,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,4,2,5,5,2016/10/04,0,1,111,1,1o01,1,287.84308156454773,2,0,0,0,0,0,4
1064347,020020167348A9990061,2,02,BAJA CALIFORNIA,002,MEXICALI,0167,EJIDO DISTRITO FEDERAL,MC001,1,1,43,4,1,,8,8,1,2,,,,,,,0,0,0,0,0,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,2,3,2,4,2016/10/04,0,1,112,1,1o31,1,1017.2288265702813,2,0,0,0,0,0,3
1065522,020020167348A9990081,1,02,BAJA CALIFORNIA,002,MEXICALI,0167,EJIDO DISTRITO FEDERAL,MC005,1,1,54,0,1,,8,8,1,2,,,,,,,0,0,0,0,0,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,1,,,,,,,,,1,,,,,,2,1,4,4,2016/10/04,0,1,112,1,1o31,1,891.7353040523004,2,0,0,0,0,0,4
1064385,02002017035799990021,2,02,BAJA CALIFORNIA,002,MEXICALI,0170,EL NACAY ELÍAS (COLONIA ELÍAS),MC001,1,1,20,8,1,10,8,8,1,2,,,,,,,0,0,0,0,0,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,1,,,,1,,,,,,,,,1,4,1,1,2016/10/04,0,1,111,1,1o01,1,1212.0230862184176,2,0,0,0,0,0,1
1065026,02002017035799990081,2,02,BAJA CALIFORNIA,002,MEXICALI,0170,EL NACAY ELÍAS (COLONIA ELÍAS),MC003,1,2,47,8,1,13,8,8,1,2,,,,,,,0,0,0,0,0,5,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,2,5,4,4,2016/10/04,0,1,111,1,1o01,1,3456.5218829342753,2,0,0,0,0,0,3
1064376,02002025535799990141,1,02,BAJA CALIFORNIA,002,MEXICALI,0255,COLONIA PESCADEROS (CAMPO LA CATORCE),MC001,1,2,22,6,1,,8,8,1,2,,,,,,,0,0,0,0,0,1,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,,,,,,,,1,,,,,,,,,1,,,,,,,,,1,5,1,2,2016/10/04,0,1,111,1,1o01,1,257.00242185706526,2,0,0,0,0,0,1
1064371,02002025535799990151,1,02,BAJA CALIFORNIA,002,MEXICALI,0255,COLONIA PESCADEROS (CAMPO LA CATORCE),MC001,1,2,68,2,1,12,8,8,1,2,,,,,,,0,0,0,0,0,4,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,2,3,2,1,2016/10/04,0,1,111,1,1o01,1,209.30012401742948,2,0,0,0,0,0,5
1064296,020020270348A9990021,2,02,BAJA CALIFORNIA,002,MEXICALI,0270,EJIDO QUINTANA ROO,MC001,1,1,44,7,1,10,8,8,1,2,,,,,,,0,0,0,0,0,2,5,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,1,,,,,,,,,1,,,,,,5,5,4,5,2016/10/04,0,1,112,1,1o31,1,3135.098363153106,2,0,0,0,0,0,3
1065489,020020270348A9990091,1,02,BAJA CALIFORNIA,002,MEXICALI,0270,EJIDO QUINTANA ROO,MC005,1,1,51,0,1,10,8,8,1,2,,,,,,,0,0,0,0,0,5,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,1,,,,4,4,5,2,2016/10/04,0,1,112,1,1o31,1,2748.327435358074,2,0,0,0,0,0,4
1064967,020020521348A9990161,1,02,BAJA CALIFORNIA,002,MEXICALI,0521,POBLADO FRANCISCO SANTANA PERALTA,MC003,1,1,56,4,1,13,8,8,1,2,,,,,,,0,0,0,0,0,5,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,4,4,4,4,2016/10/04,0,1,112,1,1o31,1,1880.8886232861014,2,0,0,0,0,0,4
1065093,020040001393A0060031,1,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,MC003,1,2,51,4,1,,8,8,1,2,,,,,,,0,0,0,0,0,5,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,1,4,4,2,2016/10/04,0,1,123,1,1o61,2,5224.921799240452,2,0,0,0,0,0,4
1065094,020040001393A0260061,1,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,MC003,1,1,52,7,1,,8,8,1,2,,,,,,,0,0,0,0,0,5,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,1,,,,,,,,,1,,,,,,,,,1,,,,,,,4,5,5,4,2016/10/04,0,1,123,1,1o61,2,28049.24440282752,2,0,0,0,0,0,4
1065666,020040001393A0600541,1,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,MC005,1,2,51,0,1,13,8,8,1,2,,,,,,,0,0,0,0,0,1,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,1,1,,,,,,,,,,1,,,,1,,,1,,,,,,1,5,2,4,2016/10/04,0,1,123,1,1o61,2,114493.93855726908,2,0,0,0,0,0,4
1065076,02004000139970100181,1,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,MC003,1,1,56,1,1,10,8,8,1,2,,,,,,,0,0,0,0,0,5,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,1,,,,,,,,,,,,,,1,,,,5,5,5,4,2016/10/04,0,1,123,1,1o62,2,16802.19961336028,2,0,0,0,0,0,4
1065063,02004000153150080141,2,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,MC003,1,2,67,9,1,12,8,8,1,2,,,,,,,0,0,0,0,0,5,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,1,,,,,,,,,1,,,,1,4,4,4,2016/10/04,0,1,122,1,1o44,2,7720.217880258518,2,0,0,0,0,0,5
1064423,02004000153150290211,2,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,MC001,1,2,20,1,1,,8,8,1,2,,,,,,,0,0,0,0,0,2,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,1,,,,4,4,4,4,2016/10/04,0,1,122,1,1o44,2,13204.14718268526,2,0,0,0,0,0,1
1065106,02004190382010040161,2,02,BAJA CALIFORNIA,004,TIJUANA,1903,VILLA DEL PRADO,MC003,1,2,40,9,1,,8,8,1,2,,,,,,,0,0,0,0,0,5,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,4,3,5,5,2016/10/04,0,1,122,1,1o45,2,10972.35265154154,2,0,0,0,0,0,3
1064499,02004190382010160041,2,02,BAJA CALIFORNIA,004,TIJUANA,1903,VILLA DEL PRADO,MC001,1,2,43,9,1,10,8,8,1,2,,,,,,,0,0,0,0,0,5,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,1,,,,,,,,,,,,,,1,,,,1,1,5,5,2016/10/04,0,1,122,1,1o45,2,8953.439763657896,2,0,0,0,0,0,3
1065685,02004190382010200441,1,02,BAJA CALIFORNIA,004,TIJUANA,1903,VILLA DEL PRADO,MC005,1,1,32,0,1,10,8,8,1,2,,,,,,,0,0,0,0,0,2,3,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,,,,,,,1,,,,,,,,,1,,,,,,,,,3,5,5,5,2016/10/04,0,1,122,1,1o45,2,78154.20453613454,2,0,0,0,0,0,2
1065699,02004190382010200711,3,02,BAJA CALIFORNIA,004,TIJUANA,1903,VILLA DEL PRADO,MC005,1,2,29,0,1,10,8,8,1,2,,,,,,,0,0,0,0,0,5,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,2,2,5,5,2016/10/04,0,1,122,1,1o45,2,47464.26979674658,2,0,0,0,0,0,1
1064526,02004190382010270051,2,02,BAJA CALIFORNIA,004,TIJUANA,1903,VILLA DEL PRADO,MC001,1,2,52,0,1,,8,8,1,2,,,,,,,0,0,0,0,0,4,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,1,,,,5,4,5,2,2016/10/04,0,1,122,1,1o45,2,13271.612725048488,2,0,0,0,0,0,4
1065604,02002000143500070161,1,02,BAJA CALIFORNIA,002,MEXICALI,0001,MEXICALI,MC005,1,2,27,8,1,10,8,8,1,1,1,,,,,,0,1,0,0,0,2,4,4,4,4,4,,,,,,,,,1,2,1,1,1,1,2,,5,4,4,5,5,4,4,2,4,4,4,4,4,4,4,4,4,4,3,3,5,4,2,,,,,1,,,,,1,,1,,1,,,,,1,,,,,,,,,5,5,4,5,2016/10/04,0,1,122,1,1a45,2,4402.6402863911635,2,0,1,0,0,1,1
1065042,02002000143500130151,1,02,BAJA CALIFORNIA,002,MEXICALI,0001,MEXICALI,MC003,1,1,68,9,1,10,8,8,1,1,1,,,,,,1,1,0,0,0,3,3,3,3,1,3,,,,,,,,,1,2,2,2,2,2,2,,1,1,1,1,3,1,1,1,1,1,1,3,1,1,1,1,1,3,1,3,3,3,4,,,,1,,,,,,,,,1,,,,,,,,,1,,,,,,4,5,4,2,2016/10/04,0,1,122,1,1a45,2,7826.514442857897,2,1,1,0,0,2,5
1064404,02002000143500340061,1,02,BAJA CALIFORNIA,002,MEXICALI,0001,MEXICALI,MC001,1,1,43,5,1,10,8,8,1,1,1,,,,,,0,1,0,0,0,3,2,5,4,4,3,,,,,,,,,1,1,2,2,1,1,2,,2,2,2,5,5,3,2,3,5,5,1,5,5,4,5,3,4,5,3,2,1,3,3,,,,1,1,,,,,,,,,1,,,,,,,1,,,,,,,1,4,1,2,2016/10/04,0,1,122,1,1a45,2,7071.054103039876,2,0,1,0,0,1,3
1064388,02002000143500340091,5,02,BAJA CALIFORNIA,002,MEXICALI,0001,MEXICALI,MC001,1,1,22,7,1,,8,8,1,1,1,,,,,,1,0,0,0,0,1,1,1,1,1,3,,,,,,,,,2,2,1,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,1,1,,,,,,,,,1,,,,,,,,,,,,,,1,,,,1,1,3,5,2016/10/04,0,1,122,1,1a45,2,49214.30083920862,2,1,0,0,0,1,1
1065536,02002012435799990131,2,02,BAJA CALIFORNIA,002,MEXICALI,0124,CAMPO LA CURVA (COLONIA SILVA),MC005,1,2,30,0,1,,8,8,1,1,1,,,,,,1,0,0,0,0,2,4,3,3,2,3,,,,,,,,,1,2,1,1,1,2,2,,4,4,4,1,4,1,4,4,4,2,3,4,1,1,1,1,1,5,3,3,4,3,2,1,,,1,1,,,,,1,,,,1,,,,,,,,1,,,,,,2,5,4,5,2016/10/04,0,1,111,1,1o01,1,484.2074614698333,2,1,0,0,0,1,2
