folio,int,idinsert,entidad,munici,locali,sexo,edad,intsel,intsel2,completa,cam00,cam01,cam02,cam03,cam04a,cam04b,cam04c,cam04d,cam04e,cam04f,cam04esp,cam04g,cam05a,cam05b,cam05c,cam05d,cam05e,cam05f,cam05g,cam05esp,cam05h,cam05i,cam06,cam07,cam08,cam09,cam10,cam11,cam12,cam13,TIEMPO_GEN,region_h,code_upm,est_var,ponde_f,h218a,h218b,gp_edad,CHECATE,MIDETE,MUEVETE,Area
11009003301279990061,4,130057,11,009,0033,2,25,1,10,1,4,1,1,2,,,,,,,,,0,0,0,0,0,0,0,,1,0,2,1,4,1,3,1,99,2,2016/10/04,2,2o01,211,13876.000230331265,7,2,1,0,0,0,2
11009003301279990071,2,130045,11,009,0033,2,29,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,4,1,3,1,3,1,2016/10/04,2,2o01,211,6938.000115165632,2,6,1,1,0,1,2
11009003301279990081,1,130037,11,009,0033,1,75,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,3,3,3,2016/10/04,2,2o01,211,5504.327912667017,0,0,3,1,0,1,2
11009003301279990091,1,130051,11,009,0033,2,28,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,2,4,1,3,2,3,2,2016/10/04,2,2o01,211,3469.000057582816,3,3,1,0,0,1,2
11009003301279990101,2,130028,11,009,0033,2,46,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,4,2,3,3,3,3,2016/10/04,2,2o01,211,4198.488280362985,2,6,2,1,1,0,2
11009003301279990111,1,130064,11,009,0033,2,50,1,12,1,4,2,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,2,3,2,2016/10/04,2,2o01,211,0,0,0,2,0,0,1,2
11009003301279990121,1,130054,11,009,0033,2,32,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,3,3,3,2016/10/04,2,2o01,211,3469.000057582816,2,6,1,1,0,1,2
11009003301279990131,5,130039,11,009,0033,2,21,1,,1,4,1,2,1,0,0,0,1,0,0,,0,0,1,0,1,0,0,0,,0,0,1,2,1,1,3,1,3,1,2016/10/04,2,2o01,211,17345.000287914077,4,3,1,0,0,1,2
11009003301279990151,3,130047,11,009,0033,2,35,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,2,1,3,3,1,1,2016/10/04,2,2o01,211,8396.97656072597,2,2,1,1,0,0,2
11009003601279990011,2,1066888,11,009,0036,2,33,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,2,1,1,3,3,3,3,2016/10/04,2,2o01,211,5082.893274336398,3,3,1,0,0,1,2
11009003601279990021,1,1066882,11,009,0036,1,40,1,12,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,3,3,1,2016/10/04,2,2o01,211,4796.217494497751,2,4,2,1,0,1,2
11009003601279990031,2,1066895,11,009,0036,2,36,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,2,3,1,2016/10/04,2,2o01,211,3075.8817365813406,2,6,1,1,0,1,2
11009003601279990041,1,1066892,11,009,0036,1,25,1,10,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,4,1,3,3,3,1,2016/10/04,2,2o01,211,7921.261960909773,3,3,1,1,1,1,2
11009003601279990051,1,1066904,11,009,0036,2,27,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,4,1,2,2,3,1,2016/10/04,2,2o01,211,2541.446637168199,3,3,1,0,0,1,2
11009003601279990071,4,1066900,11,009,0036,2,29,1,,1,4,1,1,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,1,1,3,3,3,3,2016/10/04,2,2o01,211,10165.786548672795,2,6,1,1,0,1,2
11009003601279990081,2,1066927,11,009,0036,1,33,1,10,1,4,1,4,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,2,1,1,3,3,2,2016/10/04,2,2o01,211,7921.261960909773,2,6,1,0,0,1,2
11009003601279990091,1,1066926,11,009,0036,2,79,1,12,1,4,2,,,,,,,,,,,,,,,,,,,,,,99,99,99,3,3,3,3,2016/10/04,2,2o01,211,1487.3978923003583,0,0,3,0,0,0,2
11009003601279990111,1,1066923,11,009,0036,1,27,1,10,1,4,1,4,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,1,1,3,3,3,2,2016/10/04,2,2o01,211,3960.6309804548864,2,6,1,1,0,1,2
11009003601279990121,2,1066919,11,009,0036,2,30,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,1,1,1,3,1,2016/10/04,2,2o01,211,5082.893274336398,3,3,1,0,0,1,2
11009003601279990131,1,1066912,11,009,0036,1,33,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,3,3,3,2016/10/04,2,2o01,211,7921.261960909773,2,6,1,1,0,1,2
11009003601279990141,1,1066908,11,009,0036,2,44,1,13,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,2,3,1,2016/10/04,2,2o01,211,3075.8817365813406,0,0,2,1,0,1,2
110110001013A0030041,1,129959,11,011,0001,1,38,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,1,3,2,2016/10/04,2,2o53,222,9059.47228225497,2,6,1,1,0,1,1
110110001013A0030101,1,129966,11,011,0001,1,61,1,,1,4,1,4,2,,,,,,,,,0,0,0,1,0,0,0,,0,0,2,1,2,1,3,3,3,2,2016/10/04,2,2o53,222,5530.185417415864,7,3,3,0,0,1,1
110110001013A0030151,1,129961,11,011,0001,2,65,1,13,1,4,1,99,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,4,1,3,3,3,1,2016/10/04,2,2o53,222,3852.124172633151,0,0,3,1,1,1,1
110110001013A0030261,1,129967,11,011,0001,2,49,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,4,3,2,3,1,2016/10/04,2,2o53,222,3107.9944772268323,2,3,2,1,0,0,1
110110001013A0030311,1,129963,11,011,0001,1,42,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,4,4,3,2,3,2,2016/10/04,2,2o53,222,9059.47228225497,4,3,2,1,0,0,1
110110001013A0030361,1,129962,11,011,0001,1,70,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,4,1,3,3,3,3,2016/10/04,2,2o53,222,3459.8771440506016,0,0,3,1,1,1,1
110110001013A0050101,3,1066255,11,011,0001,2,34,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,2,3,2,2016/10/04,2,2o53,222,15411.576377030882,10,4,1,1,0,1,1
110110001013A0050161,2,1066258,11,011,0001,2,57,1,12,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,2,1,2,3,3,1,2016/10/04,2,2o53,222,17416.792935485635,2,3,2,0,0,1,1
110110001013A0050281,1,1066280,11,011,0001,1,75,1,10,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,2,2o53,222,7303.068798587933,0,0,3,0,0,0,1
110110001013A0050341,3,1066267,11,011,0001,1,33,1,13,1,4,2,,,,,,,,,,,,,,,,,,,,,,1,3,4,3,3,3,1,2016/10/04,2,2o53,222,45551.868231808934,3,3,1,0,0,0,1
110110001013A0080051,4,1066811,11,011,0001,1,22,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,2,1,1,3,2,3,3,2016/10/04,2,2o53,222,32622.833799589826,4,1,1,0,0,1,1
110110001013A0080211,1,1066828,11,011,0001,1,32,1,,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,2,2,4,1,3,3,3,1,2016/10/04,2,2o53,222,16311.416899794913,3,3,1,0,1,1,1
110110001013A0080291,7,1066795,11,011,0001,1,22,1,12,1,4,1,4,1,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,,0,0,1,4,2,1,1,3,3,2,2016/10/04,2,2o53,222,65245.66759917965,4,3,1,0,0,1,1
110110001013A0080371,1,1066807,11,011,0001,1,65,1,15,1,4,1,2,2,,,,,,,,,1,0,0,0,0,0,0,,0,0,1,2,4,1,3,3,3,2,2016/10/04,2,2o53,222,4404.516501723643,3,2,3,0,1,1,1
110110001013A0080531,2,1066808,11,011,0001,2,80,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,2,3,2,2016/10/04,2,2o53,222,12352.50114297491,0,0,3,1,0,1,1
110110001013A0110021,1,129973,11,011,0001,2,31,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,3,1,3,2,3,3,2016/10/04,2,2o53,222,4013.5609182044373,2,6,1,1,0,1,1
110110001013A0110061,1,129971,11,011,0001,2,79,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,4,2,1,3,2,3,1,2016/10/04,2,2o53,222,5989.091463260563,2,4,3,0,0,1,1
110110001013A0110091,2,129968,11,011,0001,2,52,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,4,1,1,3,2,2,2016/10/04,2,2o53,222,5442.923506553702,7,1,2,0,1,0,1
110110001013A0110131,2,129980,11,011,0001,2,20,1,,1,4,1,2,1,1,0,0,0,0,0,,0,1,1,0,0,0,1,0,,0,0,1,2,1,1,3,3,3,1,2016/10/04,2,2o53,222,4013.5609182044373,4,3,1,0,0,1,1
110110001013A0110161,1,129978,11,011,0001,1,61,1,13,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,4,1,3,2,3,2,2016/10/04,2,2o53,222,4559.9330056566905,10,4,3,1,0,1,1
110110001013A0110191,1,129979,11,011,0001,1,25,1,12,1,4,1,2,2,,,,,,,,,1,1,0,0,0,0,0,,0,0,1,2,2,1,3,3,3,3,2016/10/04,2,2o53,222,5931.42432719815,4,1,1,0,0,1,1
110110001013A0110231,1,129977,11,011,0001,2,44,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,2,2o53,222,2562.707310585569,2,3,2,0,0,0,1
110110001013A0150101,2,1066822,11,011,0001,2,33,1,10,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,2,1,1,3,3,3,2,2016/10/04,2,2o53,222,14277.652736965492,4,3,1,0,0,1,1
110110001013A0150161,1,1066821,11,011,0001,2,58,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,4,4,1,3,3,3,1,2016/10/04,2,2o53,222,4840.599986159341,2,1,2,0,1,1,1
110110001013A0150281,3,1066803,11,011,0001,2,38,1,,1,4,1,4,2,,,,,,,,,1,1,0,0,0,0,0,,0,0,1,1,2,1,3,3,3,2,2016/10/04,2,2o53,222,18232.908777372035,10,3,1,0,0,1,1
110110001013A0150401,2,1066826,11,011,0001,2,72,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,4,1,3,2,3,3,2016/10/04,2,2o53,222,10652.656065902425,1,1,3,1,0,1,1
110110001013A0190051,2,1066253,11,011,0001,2,60,1,10,1,4,1,4,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,1,1,3,3,3,3,2016/10/04,2,2o53,222,7565.140316080171,2,1,3,1,0,1,1
110110001013A0190191,1,1066265,11,011,0001,1,41,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,2,3,1,2016/10/04,2,2o53,222,10382.607267345224,3,3,2,1,0,1,1
110110001013A0190261,1,1066277,11,011,0001,2,34,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,3,1,1,2016/10/04,2,2o53,222,5578.463756985109,2,6,1,1,0,0,1
110110001013A0190401,1,1066244,11,011,0001,1,62,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,2,1,1,3,3,1,2016/10/04,2,2o53,222,25351.47369106441,0,0,3,0,0,1,1
11015000101810030051,1,1062662,11,015,0001,2,38,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,2,2,3,3,3,3,2016/10/04,2,2a73,223,13198.404804467835,3,3,1,1,0,0,1
11015000101810240011,1,1063207,11,015,0001,1,43,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,4,1,3,2,3,3,2016/10/04,2,2a73,223,10795.63121041489,3,2,2,1,0,1,1
11015000101810370011,1,1062654,11,015,0001,2,49,1,10,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,3,1,1,2,3,3,2016/10/04,2,2a73,223,3639.462800907595,3,3,2,0,0,1,1
11015000101810370031,1,1062656,11,015,0001,2,24,1,,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,2,2,1,1,2,3,1,2016/10/04,2,2a73,223,6346.08892770122,3,3,1,0,0,1,1
11015000101810370081,1,1062661,11,015,0001,1,67,1,10,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,2,2a73,223,5533.749374306778,2,1,3,0,0,0,1
11015000101810370151,1,1062660,11,015,0001,2,81,1,10,1,4,1,2,1,0,0,1,0,0,0,,0,0,1,0,0,0,0,0,,0,0,1,2,1,1,1,2,3,1,2016/10/04,2,2a73,223,1941.02914688202,7,3,3,0,0,1,1
11015000101810510061,2,1063763,11,015,0001,2,53,1,12,1,4,1,4,1,0,0,0,1,0,0,,0,1,1,0,0,0,0,0,,0,0,1,2,2,1,3,3,3,1,2016/10/04,2,2a73,223,8469.733505678196,4,3,2,0,0,1,1
11015000101810510081,1,1063766,11,015,0001,2,28,1,,1,4,1,2,1,1,0,0,0,0,0,,0,0,1,0,0,1,0,0,,0,0,1,3,1,1,3,3,3,1,2016/10/04,2,2a73,223,12678.956836803063,10,1,1,1,0,1,1
11015000101810630011,1,1063758,11,015,0001,2,55,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,1,2,2,3,3,2016/10/04,2,2a73,223,7058.111254731832,0,0,2,0,0,1,1
11015000101810630021,1,1063761,11,015,0001,2,32,1,10,1,4,1,1,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,2,1,3,3,3,3,2016/10/04,2,2a73,223,21131.594728005108,4,3,1,1,0,1,1
11015000101810630041,1,1063760,11,015,0001,2,54,1,10,1,4,1,4,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,5,2,1,3,3,3,1,2016/10/04,2,2a73,223,7058.111254731832,2,6,2,0,0,1,1
11015000101810630051,1,1063754,11,015,0001,2,35,1,10,1,4,1,2,2,,,,,,,,,0,0,0,1,0,0,0,,0,0,1,2,1,1,3,3,3,2,2016/10/04,2,2a73,223,12118.905646077723,4,3,1,0,0,1,1
11015000101810740011,1,1063203,11,015,0001,2,37,1,10,1,4,1,4,2,,,,,,,,,1,1,0,0,0,0,0,,0,0,1,1,1,1,3,2,3,3,2016/10/04,2,2a73,223,3732.0838602121294,4,3,1,0,0,1,1
11015000101810740031,1,1063205,11,015,0001,1,60,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,3,2,99,99,99,2,2016/10/04,2,2a73,223,3293.527537538984,2,1,3,0,0,0,1
11015000101810740061,1,1063206,11,015,0001,2,42,1,14,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,4,1,3,3,3,3,2016/10/04,2,2a73,223,3732.0838602121294,4,3,2,1,1,1,1
11017000105950370011,2,1066644,11,017,0001,2,41,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,1,4,2,2,3,3,2,2016/10/04,2,2o54,222,13952.96855428735,2,6,2,0,1,0,1
11017000105950370091,2,1066649,11,017,0001,2,57,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,1,3,3,2016/10/04,2,2o54,222,22225.989352149856,3,3,2,1,0,1,1
11017000105950370201,1,129850,11,017,0001,2,30,1,10,1,4,1,4,2,,,,,,,,,0,1,0,0,0,0,1,CENTRO DE SALUD,0,0,1,2,4,1,3,2,3,1,2016/10/04,2,2o54,222,10926.15786654683,2,5,1,0,0,1,1
11017000105950370221,1,129855,11,017,0001,2,47,1,12,1,4,1,1,1,1,0,0,0,0,0,,0,1,1,0,1,0,0,0,,0,0,1,3,1,4,3,3,3,3,2016/10/04,2,2o54,222,6976.484277143675,2,2,2,1,0,0,1
11017000105950370251,1,129854,11,017,0001,2,47,1,,1,4,1,1,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,4,1,3,2,1,1,2016/10/04,2,2o54,222,6976.484277143675,3,3,2,1,0,0,1
11017000105950370281,2,129858,11,017,0001,2,34,1,13,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,4,3,2,3,1,2016/10/04,2,2o54,222,21852.31573309366,3,3,1,1,0,0,1
11017000105950370301,1,129857,11,017,0001,1,60,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,2,4,1,2,3,3,2,2016/10/04,2,2o54,222,12413.552178739992,2,2,3,0,1,1,1
11017000105950370361,1,129865,11,017,0001,2,32,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,3,2,1,2016/10/04,2,2o54,222,10926.15786654683,2,6,1,1,0,0,1
11017000105950480031,2,129841,11,017,0001,2,66,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,1,1,3,3,3,2016/10/04,2,2o54,222,21074.696568058782,2,2,3,0,0,1,1
11017000105950480101,1,129844,11,017,0001,2,25,1,10,1,4,1,4,2,,,,,,,,,1,1,0,0,0,0,0,,0,0,2,3,1,1,3,2,3,1,2016/10/04,2,2o54,222,28246.21364607735,3,3,1,1,0,1,1
11017000105950480201,1,129843,11,017,0001,1,51,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,4,3,1,1,3,3,2,2016/10/04,2,2o54,222,16045.70660748818,3,3,2,0,0,1,1
11017000105950480231,1,129847,11,017,0001,1,43,1,10,1,4,1,2,1,1,0,0,0,0,1,TRABAJO,0,1,1,0,1,0,0,0,,0,0,1,3,1,1,3,2,3,1,2016/10/04,2,2o54,222,26285.851791143166,3,3,2,1,0,1,1
11017000105950720031,2,1066119,11,017,0001,2,52,1,10,1,4,1,4,2,,,,,,,,,1,1,0,0,0,0,0,,0,0,1,3,5,1,3,2,3,1,2016/10/04,2,2o54,222,27901.631857279728,10,3,2,1,1,1,1
11017000105950720131,1,1066108,11,017,0001,2,38,1,,1,4,1,2,1,0,1,0,0,0,0,,0,1,1,0,0,1,0,0,,0,0,1,2,1,1,3,2,3,1,2016/10/04,2,2o54,222,13137.005480937209,10,3,1,0,0,1,1
11017000105950720201,1,1066111,11,017,0001,1,49,1,10,1,4,1,2,2,,,,,,,,,1,1,0,0,0,0,0,,0,0,1,1,1,1,3,2,3,2,2016/10/04,2,2o54,222,38292.96927598633,10,4,2,0,0,1,1
11017000105950720271,1,1066121,11,017,0001,1,39,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,2,3,1,2016/10/04,2,2o54,222,38292.96927598633,10,5,1,1,0,1,1
11017000105950720401,1,1066115,11,017,0001,1,32,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,2,1,3,3,3,2,2016/10/04,2,2o54,222,60811.590597415285,10,5,1,1,0,1,1
11017000105950970031,1,1066670,11,017,0001,1,48,1,13,1,4,1,2,2,,,,,,,,,1,1,0,0,0,0,0,,0,0,1,3,1,1,3,3,3,2,2016/10/04,2,2o54,222,6954.552716042362,10,3,2,1,0,1,1
11017000105950970101,3,1066658,11,017,0001,2,84,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,5,1,3,2,3,99,2016/10/04,2,2o54,222,22303.266323147418,2,6,3,1,1,1,1
11017000105950970131,2,1066642,11,017,0001,2,61,1,,1,4,1,4,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,4,1,3,3,3,3,2016/10/04,2,2o54,222,10134.673454886359,10,5,3,1,1,1,1
11017000114700050021,2,1066723,11,017,0001,1,30,1,12,1,4,1,2,2,,,,,,,,,1,0,0,0,0,0,0,,0,0,2,3,2,2,3,3,3,2,2016/10/04,2,2o75,223,216434.23157002233,11,2,1,1,0,0,1
11017000114700050201,1,1066671,11,017,0001,1,46,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,4,1,3,3,3,3,2016/10/04,2,2o75,223,46951.413844112096,3,3,2,1,1,1,1
11017000114700050241,1,1066668,11,017,0001,1,31,1,,1,4,1,2,2,,,,,,,,,1,1,0,0,0,0,0,,0,0,1,2,1,1,3,3,3,2,2016/10/04,2,2o75,223,144289.4877133482,10,5,1,0,0,1,1
11017000114700080081,1,129866,11,017,0001,2,42,1,,1,4,1,2,2,,,,,,,,,1,1,0,0,0,0,0,,0,0,1,3,1,1,3,2,3,1,2016/10/04,2,2o75,223,40926.885859174305,11,3,2,1,0,1,1
11017000114700090021,5,129913,11,017,0001,1,51,1,13,1,4,1,1,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,3,3,3,2,3,2,2016/10/04,2,2o75,223,88144.08634118758,4,3,2,1,0,0,1
11017000114700090061,1,129862,11,017,0001,2,32,1,10,1,4,1,2,2,,,,,,,,,1,1,0,0,0,0,0,,0,0,1,3,2,1,3,3,3,2,2016/10/04,2,2o75,223,58053.83167034371,10,3,1,1,0,1,1
11017000114700090171,1,1066663,11,017,0001,1,39,1,12,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,4,1,3,3,3,1,2016/10/04,2,2o75,223,37263.02686040644,11,2,1,1,1,1,1
11017000114700090241,1,1066127,11,017,0001,2,47,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,2,2,1,3,3,3,1,2016/10/04,2,2o75,223,33293.696829883855,4,3,2,0,0,1,1
110200001584A0010111,1,1066594,11,020,0001,1,23,1,,1,4,1,1,2,,,,,,,,,1,1,0,0,0,0,0,,0,0,1,3,1,1,1,2,3,3,2016/10/04,2,2o73,223,20916.197941534974,3,2,1,0,0,1,1
110200001584A0010191,1,1066608,11,020,0001,1,52,1,,1,4,1,2,2,,,,,,,,,0,1,0,1,0,0,0,,0,0,1,2,1,1,3,2,3,3,2016/10/04,2,2o73,223,7155.323263274607,3,2,2,0,0,1,1
110200001584A0010271,2,1066600,11,020,0001,2,27,1,10,1,4,1,2,1,0,1,0,0,0,0,,0,1,1,0,0,0,0,0,,0,0,1,3,1,1,3,2,3,2,2016/10/04,2,2o73,223,14138.007988368076,4,3,1,1,0,1,1
110200001584A0020041,1,1066095,11,020,0001,1,38,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,1,3,1,3,3,3,1,2016/10/04,2,2o73,223,6594.010283131827,3,3,1,0,0,1,1
110200001584A0020091,1,1066102,11,020,0001,1,31,1,12,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,4,1,3,3,3,2,2016/10/04,2,2o73,223,30396.73210551114,10,5,1,1,1,1,1
110200001584A0020141,1,1066094,11,020,0001,2,25,1,10,1,4,1,2,1,0,1,0,0,0,0,,0,1,1,0,0,0,0,0,,0,0,1,3,1,1,3,2,3,3,2016/10/04,2,2o73,223,10273.120443046993,4,2,1,1,0,1,1
110200001584A0020191,1,1066100,11,020,0001,2,36,1,13,1,4,1,2,2,,,,,,,,,0,1,0,1,0,0,0,,0,0,1,3,4,1,3,2,3,2,2016/10/04,2,2o73,223,5891.6034943204595,4,3,1,1,0,1,1
110200001584A0020241,1,1066099,11,020,0001,2,30,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,2,1,1,3,3,3,3,2016/10/04,2,2o73,223,10273.120443046993,3,3,1,0,0,1,1
110200001584A0020291,1,1066098,11,020,0001,2,51,1,,1,4,1,1,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,1,1,3,3,3,3,2016/10/04,2,2o73,223,3431.2993389084704,3,2,2,1,0,1,1
110200001584A0030051,1,1066081,11,020,0001,1,44,1,12,1,4,1,2,2,,,,,,,,,1,1,0,0,0,0,0,,0,0,1,3,4,1,1,1,3,1,2016/10/04,2,2o73,223,1442.4397494350874,3,3,2,0,0,1,1
110200001584A0030081,1,1066082,11,020,0001,2,28,1,,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,2,4,1,3,3,3,1,2016/10/04,2,2o73,223,8988.98038766612,3,1,1,0,1,1,1
110200001584A0030101,1,1066084,11,020,0001,1,39,1,13,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,1,3,3,2016/10/04,2,2o73,223,2884.8794988701748,3,2,1,1,0,1,1
110200001584A0030131,2,1066089,11,020,0001,2,28,1,,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,1,1,1,1,2,3,2,2016/10/04,2,2o73,223,8988.98038766612,3,1,1,0,0,1,1
110200001584A0030151,1,1066087,11,020,0001,2,25,1,,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,1,1,3,2,3,2,2016/10/04,2,2o73,223,4494.49019383306,3,3,1,1,0,1,1
110200001584A0030181,1,1066088,11,020,0001,1,47,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,3,1,3,2,3,2,2016/10/04,2,2o73,223,1442.4397494350874,4,3,2,1,0,1,1
110200001584A0050071,1,1067130,11,020,0001,2,31,1,,1,4,1,2,2,,,,,,,,,0,1,0,0,0,1,0,,0,0,2,3,3,1,3,3,3,3,2016/10/04,2,2o73,223,8122.5726394573385,9,4,1,1,0,1,1
110200001584A0050111,1,1067132,11,020,0001,2,47,1,14,1,4,1,2,2,,,,,,,,,1,1,0,0,0,0,0,,0,0,1,3,4,1,3,1,3,2,2016/10/04,2,2o73,223,9316.541670235669,2,5,2,1,0,1,1
110200001584A0050181,2,1067148,11,020,0001,2,36,1,10,1,4,1,2,1,1,0,0,0,0,0,,0,1,1,0,0,0,0,0,,0,0,1,2,1,1,3,2,3,1,2016/10/04,2,2o73,223,13974.812505353504,3,3,1,0,0,1,1
110200001584A0050211,1,1067143,11,020,0001,1,34,1,,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,2,1,1,3,3,3,3,2016/10/04,2,2o73,223,12016.780388097404,3,1,1,0,0,1,1
110200001584A0050251,1,1067137,11,020,0001,2,70,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,4,2,3,3,3,1,2016/10/04,2,2o73,223,2484.3884824923466,0,0,3,1,1,0,1
110200001584A0070051,2,1066611,11,020,0001,2,42,1,12,1,4,2,,,,,,,,,,,,,,,,,,,,,,5,5,1,2,3,3,3,2016/10/04,2,2o73,223,14328.293056959496,2,6,2,0,0,1,1
110200001584A0070171,1,1066604,11,020,0001,1,36,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,5,1,3,3,3,3,2016/10/04,2,2o73,223,5345.512012612383,3,3,1,1,0,1,1
110200001584A0070231,1,1066618,11,020,0001,1,36,1,,1,4,1,2,2,,,,,,,,,1,0,0,0,0,0,0,,0,0,1,2,5,1,99,3,2,1,2016/10/04,2,2o73,223,2672.7560063061915,11,1,1,0,0,0,1
110200001584A0070291,2,1066619,11,020,0001,2,44,1,13,1,4,1,1,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,99,2,5,1,1,2,3,2,2016/10/04,2,2o73,223,14328.293056959496,3,3,2,0,1,1,1
110200001584A0070351,1,1066597,11,020,0001,1,24,1,10,1,4,1,2,2,,,,,,,,,0,0,0,1,0,0,0,,0,0,1,2,5,1,3,3,3,3,2016/10/04,2,2o73,223,24641.468489945615,3,2,1,0,0,1,1
110200001584A0070411,1,1066624,11,020,0001,2,43,1,,1,4,1,2,2,,,,,,,,,0,0,0,0,0,0,1,CARTELES EN EL IMSS,0,0,1,5,1,1,3,1,3,1,2016/10/04,2,2o73,223,4776.097685653166,2,6,2,0,0,1,1
110200001584A0100061,2,1067161,11,020,0001,2,53,1,,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,2,3,1,1,3,2,3,3,2016/10/04,2,2o73,223,19988.493751655165,6,2,2,1,0,1,1
