idinsert,folio,integrante,entidad,munici,locali,maq,sexo,edad,meses,intsel,intsel2,perc101,perc102,perc103,perc104,perc104aj,perc105aj,perc105,perc106,perc107,perc108,perc109,perc110,perc110aj,perc111,perc111aj,perc112,perc113,perc114,perc115,perc116,perc117,perc118,perc119,perc120,perc121,perc122,perc123,perc124,perc125,perc126,perc127,perc128,perc129,perc130,perc131,perc132,perc133,perc134,perc135,perc136,perc137,perc138,perc139,perc140,perc141,perc142,perc143,perc144,perc145,perc146,perc147,perc148,perc149,perc150,perc151,perc152,perc153,perc154,perc155,perc156,perc157,perc158,perc159,perc160,perc161,perc162,perc163,perc164,tiempo_gen,est_var,region_h,code_upm,rural,c1,ponde_f,etapa_af,etapa_fv
4992,15026001201119990091,1,15,026,0012,MC023,2,34,5,1,13,2,2,1,,2,2,,1,2,2,1,,2,,2,2,2,2,1,1,2,1,2,1,2,2,2,1,1,1,2,2,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2016/10/25,211,2,2o21,1,1,1291.2355774045886,2,2
4985,15026001201119990101,3,15,026,0012,MC023,1,29,4,1,12,1,1,,2,2,2,2,1,1,1,,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,4,1,3,2,1,1,1,1,1,1,3,2,3,1,4,2,2,1,1,1,1,1,1,2,1,1,1,1,1,2016/10/25,211,2,2o21,1,1,5489.830821299942,3,3
4952,15026001201119990111,1,15,026,0012,MC021,1,59,10,1,12,2,1,,2,2,2,2,2,2,1,,2,2,1,1,2,3,3,3,3,2,2,2,2,2,2,2,2,1,1,2,2,1,2,3,2,3,3,3,4,2,3,2,1,1,1,1,1,1,3,3,3,3,2,2,3,1,1,1,1,1,1,2,1,1,1,1,2,2016/10/25,211,2,2o21,1,1,3151.539539413304,3,3
4959,15026001201119990121,2,15,026,0012,MC021,2,37,3,1,13,1,1,,2,2,1,1,1,2,1,,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,1,1,2,1,1,2,3,2,1,3,3,3,2,3,3,1,1,1,1,1,1,3,1,2,2,3,3,3,1,1,1,1,1,2,1,1,1,1,88,1,2016/10/25,211,2,2o21,1,1,1517.39494280662,3,3
4955,15026001201119990141,1,15,026,0012,MC021,2,56,1,1,,1,1,,1,1,1,1,1,1,1,,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,3,1,1,1,2,3,2,1,1,1,1,1,1,3,2,3,2,2,3,3,1,1,1,1,1,1,2,1,1,1,1,1,2016/10/25,211,2,2o21,1,1,2276.0924142099307,5,3
4948,15026001201119990151,1,15,026,0012,MC021,2,36,4,1,12,1,1,,1,1,2,2,1,2,1,,2,2,1,1,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,1,2,1,1,1,2,3,2,1,1,1,1,2,1,1,3,2,2,2,3,2,1,1,1,1,1,88,2,2,2,2,2,1,2016/10/25,211,2,2o21,1,1,758.69747140331,4,3
5009,15026002601119990011,1,15,026,0026,MC023,2,37,0,1,10,2,2,1,,2,2,,2,2,1,,2,2,2,2,2,1,4,2,2,1,2,2,1,2,2,1,1,1,1,2,2,2,1,3,2,2,2,2,2,2,4,2,88,1,1,1,1,2,3,3,2,2,4,1,2,1,2,1,1,1,2,2,1,1,1,1,1,2016/10/25,211,2,2o21,1,1,871.8424524024479,2,3
5001,15026002601119990021,1,15,026,0026,MC023,2,25,8,1,10,1,1,,2,2,2,2,2,1,1,,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,3,3,4,1,4,2,1,1,1,1,1,1,2,3,4,1,2,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2016/10/25,211,2,2o21,1,1,1483.79826593,3,3
5004,15026002601119990041,2,15,026,0026,MC023,2,36,8,1,10,1,2,2,,2,2,,2,2,1,,2,2,2,2,2,4,4,2,2,2,1,1,2,2,2,2,2,1,1,1,1,1,2,1,1,3,3,88,4,1,1,2,1,1,1,1,1,1,2,3,4,1,4,4,4,1,2,2,2,2,1,2,1,1,1,1,1,2016/10/25,211,2,2o21,1,1,1743.6849048048957,1,3
4915,15026002601119990061,2,15,026,0026,MC019,2,59,1,1,,2,2,2,,2,2,,2,1,1,,2,2,2,2,2,4,3,1,3,1,1,2,1,1,1,2,2,1,2,2,2,2,2,1,1,3,3,3,4,2,3,2,1,1,1,1,1,1,3,2,3,2,2,2,2,1,88,1,1,1,2,2,2,2,2,2,1,2016/10/25,211,2,2o21,1,1,2615.5273572073434,1,3
4926,15026002601119990071,2,15,026,0026,MC019,2,37,7,1,10,1,1,,2,2,2,2,2,2,2,2,,2,,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,2,2,2,2,3,2,3,2,3,2,2,3,2,1,1,1,1,2,2,3,3,88,2,88,2,2,1,88,1,1,1,1,2,2,1,2,1,2,2016/10/25,211,2,2o21,1,1,1743.6849048048957,3,1
4918,15026002601119990081,1,15,026,0026,MC019,2,20,3,1,10,1,1,,2,2,2,2,2,2,1,,1,1,1,1,1,2,3,3,3,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,3,1,3,2,2,3,3,1,1,1,1,1,1,2,3,3,3,3,3,2,1,2,1,1,1,1,2,2,1,2,2,1,2016/10/25,211,2,2o21,1,1,1483.79826593,3,5
4923,15026002601119990091,2,15,026,0026,MC019,1,29,1,1,10,1,1,,2,2,2,2,2,1,1,,2,2,2,2,2,2,4,3,3,2,2,1,2,2,2,2,1,1,2,1,2,1,2,4,1,3,3,2,4,2,3,3,1,1,1,1,2,2,3,3,3,2,2,2,2,1,2,1,1,1,2,2,2,1,1,2,2,2016/10/25,211,2,2o21,1,1,4205.688254690729,3,3
4965,15026002601119990111,2,15,026,0026,MC021,2,24,11,1,10,2,2,1,,2,2,,1,2,1,,2,2,2,2,1,2,2,3,2,2,1,1,2,2,2,1,2,1,1,2,1,1,2,3,2,2,3,2,2,2,3,88,1,1,1,1,2,2,3,2,2,2,2,2,2,1,88,1,1,1,2,1,1,2,1,2,1,2016/10/25,211,2,2o21,1,1,4451.394797790001,2,3
4970,15026002601119990141,2,15,026,0026,MC021,2,32,8,1,10,2,2,1,,2,2,,2,2,1,,2,2,1,1,1,1,1,2,2,2,2,2,1,2,2,1,2,1,1,2,1,2,1,3,3,1,3,3,2,2,3,2,1,1,1,1,1,1,4,,3,2,2,2,2,1,1,1,1,1,2,2,1,1,1,2,2,2016/10/25,211,2,2o21,1,1,2967.59653186,2,3
4962,15026002601119990151,2,15,026,0026,MC021,2,35,6,1,,1,1,,1,1,2,2,1,1,1,,2,2,2,2,1,1,3,1,3,2,2,1,1,2,2,2,2,2,2,2,2,1,2,4,2,2,3,3,1,2,4,2,1,1,1,88,1,1,2,3,3,3,3,2,2,1,88,2,1,1,2,2,2,2,2,2,1,2016/10/25,211,2,2o21,1,1,1743.6849048048957,4,3
1067588,15029000102890120251,2,15,029,0001,MC043,1,31,2,1,10,2,2,2,,2,2,,2,2,2,2,,2,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,3,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2016/10/25,15000,3,3o42,2,1,126550.77135054494,1,1
1067585,15029000102890120631,1,15,029,0001,MC043,2,42,6,1,10,2,2,1,,2,2,,2,1,1,,1,1,1,1,1,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,3,1,2,2,3,4,3,1,1,1,1,1,1,3,88,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,2016/10/25,15000,3,3o42,2,1,39063.767570266464,2,5
1067675,15029000102890200061,1,15,029,0001,MC045,1,49,7,1,,1,1,,2,2,2,2,1,2,1,,1,1,1,1,1,3,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,3,3,2,3,3,4,1,4,2,1,1,1,1,2,1,1,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2016/10/25,15000,3,3o42,2,1,11534.704817528882,3,5
1068212,15029000102890390451,2,15,029,0001,MC047,2,30,1,1,,2,1,,1,1,1,1,1,88,1,,2,2,1,1,1,1,2,3,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,4,3,2,3,2,2,2,4,2,1,1,1,1,1,1,3,3,3,2,2,2,2,1,1,1,1,1,1,2,1,2,2,2,2,2016/10/25,15000,3,3o42,2,1,154522.4393192798,5,3
1067501,15029000102890610121,1,15,029,0001,MC043,1,21,5,1,14,1,1,,2,2,1,1,1,1,1,,2,2,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,88,3,1,1,3,1,2,2,1,1,1,1,2,3,3,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2016/10/25,15000,3,3o42,2,1,23358.068704709865,3,3
1068206,15029000102890701991,2,15,029,0001,MC047,2,37,5,1,,2,2,88,,2,2,,2,2,2,1,,2,,2,1,1,2,2,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,4,3,1,3,3,1,2,3,2,1,1,1,1,2,2,3,2,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2016/10/25,15000,3,3o42,2,1,77420.60747281981,6,2
1067811,15029000102890771001,2,15,029,0001,MC045,2,35,3,1,,1,1,,1,1,1,1,1,2,1,,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,1,1,1,1,1,2,4,2,3,2,2,2,2,4,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,2,1,1,2,1,2,2,2,2,1,2,2016/10/25,15000,3,3o42,2,1,143767.06406887676,5,5
1067808,15029000102890772501,2,15,029,0001,MC045,2,37,3,1,,2,1,,2,2,2,2,2,2,1,,2,2,2,2,2,2,2,3,3,2,2,1,1,1,2,1,2,1,1,1,1,1,1,4,2,1,3,1,2,1,4,2,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,2,2,2016/10/25,15000,3,3o42,2,1,143767.06406887676,3,3
1067817,15029000102890774001,1,15,029,0001,MC045,1,45,1,1,10,2,1,,1,1,1,1,1,1,1,,2,2,2,2,2,2,1,1,1,2,1,1,1,2,2,2,2,1,1,2,2,1,2,2,2,3,3,2,3,1,4,2,2,1,1,1,2,2,2,3,4,3,1,1,1,2,1,1,1,1,1,2,2,1,2,1,2,2016/10/25,15000,3,3o42,2,1,258335.57263526475,5,3
1067679,15029000102890774751,1,15,029,0001,MC045,1,36,11,1,,2,2,2,,2,2,,2,2,1,,2,2,2,2,2,1,2,1,2,2,1,1,1,2,2,1,2,2,2,1,1,1,1,3,2,3,2,1,2,1,4,1,1,1,1,1,1,1,2,4,4,2,3,3,3,1,88,1,1,1,1,2,1,1,1,1,2,2016/10/25,15000,3,3o42,2,1,258335.57263526475,1,3
1081079,15031000112470010011,1,15,031,0001,MC223,1,50,4,1,,1,1,,1,1,1,1,1,1,1,,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,3,3,2,1,4,2,1,1,1,1,1,2,2,4,4,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2016/10/25,15000,3,3a02,2,1,4214.135012149493,5,3
1081084,15031000112470010021,1,15,031,0001,MC223,2,34,5,1,10,1,1,,1,1,1,1,1,1,1,,1,1,2,2,1,2,2,3,3,2,2,1,1,2,2,2,2,2,2,2,2,1,2,3,2,3,3,3,2,2,2,2,1,1,1,1,1,1,4,,3,88,2,1,1,1,88,1,1,1,2,2,1,1,2,2,1,2016/10/25,15000,3,3a02,2,1,2763.200502332509,5,4
1081090,15031000112470010031,1,15,031,0001,MC223,2,26,0,1,,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,2,1,3,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,4,1,3,2,2,1,3,4,2,1,1,1,1,1,1,2,3,4,1,1,2,1,1,1,1,1,1,2,2,2,1,2,2,1,2016/10/25,15000,3,3a02,2,1,2763.200502332509,5,5
1081088,15031000112470010041,1,15,031,0001,MC223,2,27,0,1,10,1,1,,1,1,1,1,1,1,1,,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,3,3,2,1,1,4,2,1,1,1,1,1,1,3,4,3,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2016/10/25,15000,3,3a02,2,1,2763.200502332509,5,3
1081093,15031000112470010061,3,15,031,0001,MC223,2,24,3,1,10,2,1,,1,1,1,1,1,2,1,,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,2,1,2,2,4,3,1,3,3,2,1,4,2,1,1,1,1,1,1,1,4,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2016/10/25,15000,3,3a02,2,1,11052.802009330037,5,3
1081098,15031000112470010071,1,15,031,0001,MC223,2,41,0,1,,1,1,,1,1,1,1,1,1,1,,2,2,2,2,2,2,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,3,2,2,3,3,2,2,4,2,1,1,1,1,1,1,4,,4,1,1,4,1,1,88,1,1,1,1,2,1,1,2,1,2,2016/10/25,15000,3,3a02,2,1,1172.6101289619482,5,3
1081105,15031000112470040011,1,15,031,0001,MC223,2,24,5,1,14,2,1,,1,1,1,1,1,2,1,,2,2,2,2,2,2,3,2,3,2,1,1,1,2,2,2,2,2,2,2,1,1,2,3,2,2,3,1,2,1,4,2,1,1,1,1,1,1,3,2,3,2,1,1,1,1,1,1,1,1,2,2,1,1,88,2,2,2016/10/25,15000,3,3a02,2,1,10252.92817970747,5,3
1081103,15031000112470040051,1,15,031,0001,MC223,2,44,0,1,,1,1,,1,1,1,1,1,1,1,,2,2,2,2,2,1,2,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,3,3,3,88,4,4,2,1,1,1,1,2,1,3,2,4,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2016/10/25,15000,3,3a02,2,1,4351.0007416745975,5,3
1081108,15031000112470040081,1,15,031,0001,MC223,2,22,1,1,13,1,1,,1,1,1,1,1,2,1,,2,2,2,2,2,3,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,4,1,2,3,2,4,4,4,2,1,1,1,1,1,1,3,3,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,1,2016/10/25,15000,3,3a02,2,1,10252.92817970747,5,3
1081110,15031000112470040111,1,15,031,0001,MC223,2,26,0,1,,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,4,2,4,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,2,2,3,3,2,2,4,3,1,1,1,1,1,1,2,4,4,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2016/10/25,15000,3,3a02,2,1,10252.92817970747,5,5
1081113,15031000112470040151,1,15,031,0001,MC223,2,46,0,1,10,1,1,,1,1,1,1,1,1,1,,2,2,2,2,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,88,3,2,3,4,2,1,1,1,1,1,2,2,4,3,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2016/10/25,15000,3,3a02,2,1,4351.0007416745975,5,3
1081116,15031000112470040181,1,15,031,0001,MC223,2,34,0,1,,1,1,,1,1,1,1,1,1,2,2,,2,,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,3,3,2,2,3,2,2,4,1,1,1,1,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,2016/10/25,15000,3,3a02,2,1,10252.92817970747,5,1
1081122,15031000112470040211,1,15,031,0001,MC223,2,20,4,1,10,1,1,,1,1,1,1,1,1,1,,2,2,1,1,1,2,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,88,3,3,3,4,1,2,1,1,1,2,1,3,2,3,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2016/10/25,15000,3,3a02,2,1,10252.92817970747,5,3
1081125,15031000112470040251,1,15,031,0001,MC223,2,45,8,1,10,1,1,,1,1,1,1,1,2,2,1,,2,,2,2,2,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,2,2,88,2,4,2,4,2,1,1,1,1,1,1,4,,4,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2016/10/25,15000,3,3a02,2,1,8702.001483349195,5,2
1081032,15031000112470070011,1,15,031,0001,MC221,2,47,5,1,,1,1,,1,1,1,1,1,1,1,,2,2,2,2,2,1,3,1,1,2,2,1,2,2,2,1,2,2,2,2,2,1,2,4,2,3,3,3,2,2,3,3,1,1,1,1,1,2,1,4,4,3,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2016/10/25,15000,3,3a02,2,1,3641.263032039734,5,3
1081037,15031000112470070051,1,15,031,0001,MC221,2,24,5,1,10,1,1,,1,1,1,1,1,2,1,,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,1,2,2,2,1,1,2,2,1,3,3,3,4,4,2,2,1,1,1,1,1,3,3,4,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2016/10/25,15000,3,3a02,2,1,12870.697076654056,5,3
1081042,15031000112470070081,1,15,031,0001,MC221,2,48,11,1,,1,1,,2,2,2,2,2,2,1,,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,4,1,3,3,1,4,3,3,1,2,1,1,1,1,2,1,4,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2016/10/25,15000,3,3a02,2,1,1820.631516019867,3,3
1081046,15031000112470070111,1,15,031,0001,MC221,2,26,7,1,10,1,1,,1,1,1,1,2,2,2,1,,2,,2,1,1,4,2,3,2,2,1,2,2,2,2,2,2,2,2,1,2,1,3,1,2,3,3,1,2,3,3,1,1,1,1,2,1,2,4,3,1,2,1,1,1,2,2,1,1,1,2,1,2,2,2,2,2016/10/25,15000,3,3a02,2,1,4290.232358884686,5,2
1081051,15031000112470070151,1,15,031,0001,MC221,2,58,3,1,10,2,1,,2,2,2,2,1,2,1,,2,2,1,1,2,1,3,1,3,2,2,1,2,2,1,1,1,1,1,2,1,1,1,3,1,3,3,1,4,2,3,2,1,1,1,1,1,1,3,3,3,2,2,2,2,1,88,1,1,1,1,2,2,2,1,2,1,2016/10/25,15000,3,3a02,2,1,1820.631516019867,3,3
1081052,15031000112470070181,1,15,031,0001,MC221,2,39,5,1,,1,1,,1,1,1,1,1,1,1,,2,2,2,2,2,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,2,3,4,3,1,1,1,1,1,1,2,1,3,1,1,1,2,1,1,1,1,1,1,2,1,2,2,2,1,2016/10/25,15000,3,3a02,2,1,1820.631516019867,5,3
1081066,15031000112470070211,1,15,031,0001,MC221,1,48,11,1,13,1,2,2,,2,2,,1,2,1,,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,1,2,1,1,3,3,2,2,3,3,2,1,1,1,1,1,1,2,2,3,2,2,2,1,1,1,1,1,1,2,2,1,2,2,2,2,2016/10/25,15000,3,3a02,2,1,6542.999097811055,1,5
1081069,15031000112470070251,1,15,031,0001,MC221,2,39,4,1,,1,1,,1,1,1,1,1,1,1,,2,2,2,2,1,2,88,88,88,2,88,2,2,88,2,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,2016/10/25,15000,3,3a02,2,1,1820.631516019867,5,3
1081071,15031000112470070281,1,15,031,0001,MC221,2,48,1,1,10,1,1,,2,2,1,1,2,1,1,,1,1,2,2,1,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,1,3,3,3,1,3,3,3,1,1,1,1,1,1,2,3,2,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2016/10/25,15000,3,3a02,2,1,1820.631516019867,3,4
1081073,15031000112470070311,1,15,031,0001,MC221,2,45,1,1,,1,1,,1,1,1,1,1,1,1,,2,2,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,3,2,1,1,1,1,1,1,3,3,3,3,2,2,2,1,88,1,1,1,1,2,1,1,2,1,2,2016/10/25,15000,3,3a02,2,1,1820.631516019867,5,3
1081043,15031000112470080011,1,15,031,0001,MC221,2,40,0,1,10,1,2,1,,2,2,,2,1,1,,2,2,1,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,3,3,2,2,3,2,1,1,1,1,2,1,3,3,3,2,2,3,2,1,1,1,1,1,1,2,1,1,1,2,2,2016/10/25,15000,3,3a02,2,1,21085.618978884588,2,3
1081058,15031000112470080021,1,15,031,0001,MC221,2,44,10,1,12,1,1,,1,1,1,1,1,1,1,,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,2,2,3,2,1,1,1,1,1,1,3,3,2,2,2,2,2,1,88,1,1,1,1,2,1,1,2,1,2,2016/10/25,15000,3,3a02,2,1,21085.618978884588,5,4
1081062,15031000112470080031,2,15,031,0001,MC221,2,37,8,1,,1,1,,2,2,1,1,1,1,1,,2,2,1,1,1,1,2,2,2,1,1,2,2,2,1,2,2,2,2,1,2,2,2,1,1,3,3,3,1,2,3,2,1,1,1,1,1,1,2,2,2,2,3,1,2,1,1,1,1,1,1,2,1,1,1,1,2,2016/10/25,15000,3,3a02,2,1,42171.237957769175,3,3
1081075,15031000112470080041,1,15,031,0001,MC221,2,20,2,1,10,1,2,1,,2,2,,2,1,1,,2,2,1,1,2,2,3,3,4,1,1,1,1,2,2,2,2,1,2,1,1,1,1,3,3,2,3,2,1,3,3,2,1,1,1,1,1,1,2,4,3,2,2,2,2,1,88,1,1,2,1,2,1,2,2,2,2,2016/10/25,15000,3,3a02,2,1,49687.267332428506,2,3
1057741,15033000127330020011,2,15,033,0001,MC009,2,27,7,1,,1,1,,1,1,2,2,1,1,1,,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,1,1,1,1,1,2,3,3,3,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2016/10/25,15000,3,3o12,2,1,15508.630860061714,4,3
1057768,15033000127330020461,2,15,033,0001,MC009,2,21,0,1,10,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2016/10/25,15000,3,3o12,2,1,15508.630860061714,5,5
1057771,15033000127330060031,1,15,033,0001,MC009,2,47,5,1,10,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2016/10/25,15000,3,3o12,2,1,5919.728900237547,5,5
1057772,15033000127330060071,1,15,033,0001,MC009,1,52,5,1,,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2016/10/25,15000,3,3o12,2,1,21274.365797102706,5,5
1057774,15033000127330060101,1,15,033,0001,MC009,1,31,3,1,12,1,1,,1,1,1,1,1,2,2,2,,2,,2,2,1,1,1,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,3,3,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,1,2016/10/25,15000,3,3o12,2,1,38355.043822316315,5,1
1058594,15033000127330100041,1,15,033,0001,MC011,2,59,8,1,10,1,1,,1,1,2,2,2,88,1,,2,2,2,2,2,88,4,3,3,2,2,1,2,2,2,2,2,2,2,2,2,1,2,3,1,3,3,2,2,3,3,1,1,1,1,1,2,2,2,4,2,2,2,2,2,1,1,1,1,1,1,2,1,1,2,2,2,2016/10/25,15000,3,3o12,2,1,7643.788788207556,4,3
1058590,15033000127330100081,1,15,033,0001,MC011,2,33,0,1,10,1,1,,1,1,1,1,1,1,1,,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,3,1,1,1,1,1,1,1,2,3,2,2,2,2,2,1,2,1,1,1,1,2,1,1,2,1,1,2016/10/25,15000,3,3o12,2,1,4503.057004546845,5,3
1057783,15033000127330100161,1,15,033,0001,MC009,2,34,3,1,,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,2,3,3,3,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2016/10/25,15000,3,3o12,2,1,4503.057004546845,5,5
1058527,15033000127330110141,3,15,033,0001,MC011,1,20,2,1,13,2,1,,1,1,1,1,2,1,1,,2,2,2,2,2,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,3,1,2,4,2,3,1,1,1,1,1,2,2,2,4,3,2,2,2,2,1,1,1,1,1,1,88,1,1,2,2,2,2016/10/25,15000,3,3o12,2,1,29668.144707964668,5,3
1058532,15033000127330110211,3,15,033,0001,MC011,1,45,0,1,,1,1,,1,1,1,1,1,2,1,,1,1,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,3,1,3,3,2,1,2,3,1,1,1,1,1,1,1,3,2,3,2,2,2,2,1,1,1,1,1,1,2,1,1,2,2,1,2016/10/25,15000,3,3o12,2,1,21941.345913984846,5,4
1058541,15033000127330110401,1,15,033,0001,MC011,2,43,3,1,,1,2,1,,2,2,,1,1,1,,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,1,3,3,2,1,2,3,1,1,1,1,1,2,1,3,4,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2016/10/25,15000,3,3o12,2,1,9157.980601340463,2,5
1058582,15033000127330130031,1,15,033,0001,MC011,2,27,6,1,10,1,1,,1,1,1,1,2,2,2,2,,2,,2,2,2,2,88,3,2,2,1,2,2,2,2,2,2,2,2,2,2,1,4,1,3,2,2,3,2,3,1,1,1,1,1,2,2,3,88,3,2,2,2,2,1,2,2,88,1,2,2,1,1,2,2,1,2016/10/25,15000,3,3o12,2,1,11387.55805874954,5,1
1058560,15033000127330130091,2,15,033,0001,MC011,2,31,3,1,,1,1,,1,1,1,1,2,88,1,,1,1,1,1,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,88,2,88,88,3,2,3,1,1,1,1,1,1,1,2,3,2,2,2,2,2,1,88,1,1,1,1,1,1,1,2,1,1,2016/10/25,15000,3,3o12,2,1,22775.11611749908,5,5
1058568,15033000127330130121,2,15,033,0001,MC011,2,27,8,1,,1,1,,1,1,1,1,1,1,1,,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,3,1,3,3,88,2,2,3,1,1,1,1,1,1,1,2,1,3,2,2,2,2,1,1,1,1,1,2,2,1,2,1,2,1,2016/10/25,15000,3,3o12,2,1,22775.11611749908,5,3
