folio,entidad,desc_ent,munici,desc_mun,locali,desc_loc,sa101,sa102,sa103,sa104,sa105,sa106,sa107,sa108,sa108a,sa109,sa110,sa111,sa112,sa113,sa114,sa115,code_upm,est_var,region_h,ponde_f,sum_total,niv_seg,area
02002017035799990011,02,BAJA CALIFORNIA,002,MEXICALI,0170,EL NACAY ELÍAS (COLONIA ELÍAS),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1o01,111,1,437.42939218349335,0,0,2
02002017035799990021,02,BAJA CALIFORNIA,002,MEXICALI,0170,EL NACAY ELÍAS (COLONIA ELÍAS),0,0,0,0,0,0,0,0,0,,,,,,,,1o01,111,1,437.42939218349335,0,0,2
02002017035799990031,02,BAJA CALIFORNIA,002,MEXICALI,0170,EL NACAY ELÍAS (COLONIA ELÍAS),1,1,1,1,0,1,0,0,0,,,,,,,,1o01,111,1,437.42939218349335,5,2,2
02002017035799990041,02,BAJA CALIFORNIA,002,MEXICALI,0170,EL NACAY ELÍAS (COLONIA ELÍAS),1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1o01,111,1,437.42939218349335,12,3,2
02002017035799990051,02,BAJA CALIFORNIA,002,MEXICALI,0170,EL NACAY ELÍAS (COLONIA ELÍAS),1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1o01,111,1,437.42939218349335,9,2,2
02002017035799990071,02,BAJA CALIFORNIA,002,MEXICALI,0170,EL NACAY ELÍAS (COLONIA ELÍAS),1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1o01,111,1,437.42939218349335,14,3,2
02002017035799990081,02,BAJA CALIFORNIA,002,MEXICALI,0170,EL NACAY ELÍAS (COLONIA ELÍAS),1,1,1,1,0,0,0,0,0,,,,,,,,1o01,111,1,437.42939218349335,4,2,2
02002017035799990091,02,BAJA CALIFORNIA,002,MEXICALI,0170,EL NACAY ELÍAS (COLONIA ELÍAS),0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1o01,111,1,437.42939218349335,2,1,2
02002025535799990031,02,BAJA CALIFORNIA,002,MEXICALI,0255,COLONIA PESCADEROS (CAMPO LA CATORCE),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1o01,111,1,247.65233280542395,0,0,2
02002025535799990041,02,BAJA CALIFORNIA,002,MEXICALI,0255,COLONIA PESCADEROS (CAMPO LA CATORCE),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1o01,111,1,247.65233280542395,0,0,2
02002025535799990051,02,BAJA CALIFORNIA,002,MEXICALI,0255,COLONIA PESCADEROS (CAMPO LA CATORCE),1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1o01,111,1,247.65233280542395,2,1,2
02002025535799990061,02,BAJA CALIFORNIA,002,MEXICALI,0255,COLONIA PESCADEROS (CAMPO LA CATORCE),1,1,0,0,0,0,0,0,0,,,,,,,,1o01,111,1,247.65233280542395,2,1,2
02002025535799990071,02,BAJA CALIFORNIA,002,MEXICALI,0255,COLONIA PESCADEROS (CAMPO LA CATORCE),0,0,0,0,0,0,0,0,0,,,,,,,,1o01,111,1,247.65233280542395,0,0,2
02002025535799990081,02,BAJA CALIFORNIA,002,MEXICALI,0255,COLONIA PESCADEROS (CAMPO LA CATORCE),0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1o01,111,1,247.65233280542395,2,1,2
02002025535799990091,02,BAJA CALIFORNIA,002,MEXICALI,0255,COLONIA PESCADEROS (CAMPO LA CATORCE),0,0,0,0,0,0,0,0,0,,,,,,,,1o01,111,1,247.65233280542395,0,0,2
02002025535799990101,02,BAJA CALIFORNIA,002,MEXICALI,0255,COLONIA PESCADEROS (CAMPO LA CATORCE),1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1o01,111,1,247.65233280542395,5,1,2
02002025535799990111,02,BAJA CALIFORNIA,002,MEXICALI,0255,COLONIA PESCADEROS (CAMPO LA CATORCE),1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1o01,111,1,247.65233280542395,5,1,2
02002025535799990141,02,BAJA CALIFORNIA,002,MEXICALI,0255,COLONIA PESCADEROS (CAMPO LA CATORCE),1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1o01,111,1,247.65233280542395,2,1,2
02002025535799990151,02,BAJA CALIFORNIA,002,MEXICALI,0255,COLONIA PESCADEROS (CAMPO LA CATORCE),0,0,0,0,0,0,0,0,0,,,,,,,,1o01,111,1,247.65233280542395,0,0,2
020020270348A9990021,02,BAJA CALIFORNIA,002,MEXICALI,0270,EJIDO QUINTANA ROO,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1o31,112,1,992.085540056956,14,3,2
020020270348A9990031,02,BAJA CALIFORNIA,002,MEXICALI,0270,EJIDO QUINTANA ROO,1,1,1,1,1,1,1,1,0,,,,,,,,1o31,112,1,992.085540056956,8,3,2
020020270348A9990061,02,BAJA CALIFORNIA,002,MEXICALI,0270,EJIDO QUINTANA ROO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1o31,112,1,992.085540056956,0,0,2
020020270348A9990081,02,BAJA CALIFORNIA,002,MEXICALI,0270,EJIDO QUINTANA ROO,1,1,1,1,0,1,1,0,0,,,,,,,,1o31,112,1,992.085540056956,6,2,2
020020270348A9990091,02,BAJA CALIFORNIA,002,MEXICALI,0270,EJIDO QUINTANA ROO,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1o31,112,1,992.085540056956,11,3,2
020020270348A9990101,02,BAJA CALIFORNIA,002,MEXICALI,0270,EJIDO QUINTANA ROO,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1o31,112,1,992.085540056956,2,1,2
020020270348A9990111,02,BAJA CALIFORNIA,002,MEXICALI,0270,EJIDO QUINTANA ROO,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1o31,112,1,992.085540056956,5,1,2
020020270348A9990121,02,BAJA CALIFORNIA,002,MEXICALI,0270,EJIDO QUINTANA ROO,1,0,1,1,1,1,1,1,0,,,,,,,,1o31,112,1,992.085540056956,7,3,2
020020270348A9990141,02,BAJA CALIFORNIA,002,MEXICALI,0270,EJIDO QUINTANA ROO,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1o31,112,1,992.085540056956,11,3,2
020020270348A9990151,02,BAJA CALIFORNIA,002,MEXICALI,0270,EJIDO QUINTANA ROO,1,0,1,1,0,0,0,0,0,,,,,,,,1o31,112,1,992.085540056956,3,1,2
020020270348A9990161,02,BAJA CALIFORNIA,002,MEXICALI,0270,EJIDO QUINTANA ROO,0,0,0,0,0,0,0,0,0,,,,,,,,1o31,112,1,992.085540056956,0,0,2
020020521348A9990021,02,BAJA CALIFORNIA,002,MEXICALI,0521,POBLADO FRANCISCO SANTANA PERALTA,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1o31,112,1,678.9592759629307,6,2,2
020020521348A9990031,02,BAJA CALIFORNIA,002,MEXICALI,0521,POBLADO FRANCISCO SANTANA PERALTA,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1o31,112,1,678.9592759629307,8,2,2
020020521348A9990041,02,BAJA CALIFORNIA,002,MEXICALI,0521,POBLADO FRANCISCO SANTANA PERALTA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1o31,112,1,678.9592759629307,0,0,2
020020521348A9990061,02,BAJA CALIFORNIA,002,MEXICALI,0521,POBLADO FRANCISCO SANTANA PERALTA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1o31,112,1,678.9592759629307,0,0,2
020020521348A9990081,02,BAJA CALIFORNIA,002,MEXICALI,0521,POBLADO FRANCISCO SANTANA PERALTA,1,0,1,1,1,1,1,1,0,,,,,,,,1o31,112,1,678.9592759629307,7,3,2
020020521348A9990091,02,BAJA CALIFORNIA,002,MEXICALI,0521,POBLADO FRANCISCO SANTANA PERALTA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1o31,112,1,678.9592759629307,0,0,2
020020521348A9990101,02,BAJA CALIFORNIA,002,MEXICALI,0521,POBLADO FRANCISCO SANTANA PERALTA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1o31,112,1,678.9592759629307,0,0,2
020020521348A9990111,02,BAJA CALIFORNIA,002,MEXICALI,0521,POBLADO FRANCISCO SANTANA PERALTA,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1o31,112,1,678.9592759629307,8,2,2
020020521348A9990121,02,BAJA CALIFORNIA,002,MEXICALI,0521,POBLADO FRANCISCO SANTANA PERALTA,0,0,0,0,0,0,0,0,0,,,,,,,,1o31,112,1,678.9592759629307,0,0,2
020020521348A9990131,02,BAJA CALIFORNIA,002,MEXICALI,0521,POBLADO FRANCISCO SANTANA PERALTA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1o31,112,1,678.9592759629307,0,0,2
020020521348A9990151,02,BAJA CALIFORNIA,002,MEXICALI,0521,POBLADO FRANCISCO SANTANA PERALTA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1o31,112,1,678.9592759629307,1,1,2
020020521348A9990161,02,BAJA CALIFORNIA,002,MEXICALI,0521,POBLADO FRANCISCO SANTANA PERALTA,0,0,0,0,0,0,0,0,0,,,,,,,,1o31,112,1,678.9592759629307,0,0,2
020020521348A9990171,02,BAJA CALIFORNIA,002,MEXICALI,0521,POBLADO FRANCISCO SANTANA PERALTA,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1o31,112,1,678.9592759629307,3,1,2
020020521348A9990181,02,BAJA CALIFORNIA,002,MEXICALI,0521,POBLADO FRANCISCO SANTANA PERALTA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1o31,112,1,678.9592759629307,1,1,2
020040001393A0020111,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1o61,123,1,12578.91767408865,15,3,1
020040001393A0020271,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1o61,123,1,12578.91767408865,12,3,1
020040001393A0020421,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,0,0,0,0,0,0,0,0,0,,,,,,,,1o61,123,1,12578.91767408865,0,0,1
020040001393A0021031,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1o61,123,1,12578.91767408865,8,2,1
020040001393A0060031,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,1,0,1,1,1,1,0,0,0,,,,,,,,1o61,123,1,5114.838720904738,5,2,1
020040001393A0060131,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1o61,123,1,5114.838720904738,0,0,1
020040001393A0060171,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1o61,123,1,5114.838720904738,0,0,1
020040001393A0150021,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,1,0,0,0,0,0,0,0,0,,,,,,,,1o61,123,1,4527.108805769722,1,1,1
020040001393A0150051,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1o61,123,1,4527.108805769722,1,1,1
020040001393A0150111,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1o61,123,1,4527.108805769722,0,0,1
020040001393A0150131,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1o61,123,1,4527.108805769722,0,0,1
020040001393A0260061,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,1,0,0,0,0,0,0,0,0,,,,,,,,1o61,123,1,10490.403853369835,1,1,1
020040001393A0260151,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1o61,123,1,10490.403853369835,0,0,1
020040001393A0340341,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,1,0,0,0,0,0,0,0,0,,,,,,,,1o61,123,1,13873.515477523819,1,1,1
020040001393A0340581,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1o61,123,1,13873.515477523819,5,1,1
020040001393A0340701,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1o61,123,1,13873.515477523819,7,2,1
020040001393A0600541,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1o61,123,1,37360.56109182591,8,2,1
02004000139970010111,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,1,0,1,1,0,0,0,0,0,,,,,,,,1o62,123,1,7017.801885760674,3,1,1
02004000139970010161,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1o62,123,1,7017.801885760674,0,0,1
02004000139970010381,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,0,0,0,0,0,0,0,0,0,,,,,,,,1o62,123,1,7017.801885760674,0,0,1
02004000139970100121,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1o62,123,1,7762.606192317693,3,1,1
02004000139970100181,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,0,0,0,0,0,0,0,0,0,,,,,,,,1o62,123,1,7762.606192317693,0,0,1
02004000139970130081,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1o62,123,1,12177.621135099864,3,1,1
02004000139970130361,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1o62,123,1,12177.621135099864,2,1,1
02004000139970130451,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,0,0,0,0,0,0,0,0,0,,,,,,,,1o62,123,1,12177.621135099864,0,0,1
02004000139970130541,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1o62,123,1,12177.621135099864,0,0,1
02004000139970200081,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,0,0,0,0,0,0,0,0,0,,,,,,,,1o62,123,1,7032.57620552017,0,0,1
02004000139970280471,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,1,1,0,0,0,0,0,0,0,,,,,,,,1o62,123,1,10623.226896556149,2,1,1
02004000139970340091,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,0,0,0,1,0,1,1,0,0,,,,,,,,1o62,123,1,7464.6475707943855,3,1,1
02004000139970340191,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,0,0,0,0,0,0,0,0,0,,,,,,,,1o62,123,1,7464.6475707943855,0,0,1
02004000139970340291,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1o62,123,1,7464.6475707943855,0,0,1
02004000139970340341,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1o62,123,1,7464.6475707943855,0,0,1
02004000153150030031,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,1,0,1,1,0,0,0,0,0,,,,,,,,1o44,122,1,3191.051460368722,3,1,1
02004000153150030101,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,1,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1o44,122,1,3191.051460368722,7,2,1
02004000153150030241,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,1,0,0,1,0,0,0,0,0,,,,,,,,1o44,122,1,3191.051460368722,2,1,1
02004000153150030311,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1o44,122,1,3191.051460368722,0,0,1
02004000153150030381,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1o44,122,1,3191.051460368722,3,1,1
02004000153150080071,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1o44,122,1,4006.331722395244,3,1,1
02004000153150080091,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1o44,122,1,4006.331722395244,1,1,1
02004000153150080141,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,1,0,0,0,0,0,0,0,0,,,,,,,,1o44,122,1,4006.331722395244,1,1,1
02004000153150150011,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,0,0,0,0,0,0,0,0,0,,,,,,,,1o44,122,1,3296.87714655442,0,0,1
02004000153150150071,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1o44,122,1,3296.87714655442,1,1,1
02004000153150150191,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,0,0,0,0,0,0,0,0,0,,,,,,,,1o44,122,1,3296.87714655442,0,0,1
02004000153150220031,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1o44,122,1,1867.2578529157772,0,0,1
02004000153150220101,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1o44,122,1,1867.2578529157772,2,1,1
02004000153150220121,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1o44,122,1,1867.2578529157772,1,1,1
02004000153150290021,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1o44,122,1,6015.354793713328,3,1,1
02004000153150290101,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1o44,122,1,6015.354793713328,0,0,1
02004000153150290141,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,0,0,0,0,0,0,0,0,0,,,,,,,,1o44,122,1,6015.354793713328,0,0,1
02004000153150290171,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,1,1,1,1,1,1,1,1,0,,,,,,,,1o44,122,1,6015.354793713328,8,3,1
02004000153150290211,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1o44,122,1,6015.354793713328,1,1,1
02004000153150290251,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1o44,122,1,6015.354793713328,0,0,1
02004000153150360061,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1o44,122,1,2585.7859972975843,0,0,1
02004000153150360131,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,1,1,1,1,1,1,1,0,0,,,,,,,,1o44,122,1,2585.7859972975843,7,3,1
02004000153150360171,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1o44,122,1,2585.7859972975843,0,0,1
02004000153150360241,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA,0,0,1,1,0,0,0,0,0,,,,,,,,1o44,122,1,2585.7859972975843,2,1,1
02004190382010010731,02,BAJA CALIFORNIA,004,TIJUANA,1903,VILLA DEL PRADO,0,0,0,0,0,0,0,0,0,,,,,,,,1o45,122,1,27098.76284763227,0,0,1
02004190382010011381,02,BAJA CALIFORNIA,004,TIJUANA,1903,VILLA DEL PRADO,0,0,0,0,0,1,0,0,0,,,,,,,,1o45,122,1,27098.76284763227,1,1,1
02004190382010040091,02,BAJA CALIFORNIA,004,TIJUANA,1903,VILLA DEL PRADO,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1o45,122,1,5242.516711964274,11,3,1
02004190382010040121,02,BAJA CALIFORNIA,004,TIJUANA,1903,VILLA DEL PRADO,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1o45,122,1,5242.516711964274,1,1,1
02004190382010040161,02,BAJA CALIFORNIA,004,TIJUANA,1903,VILLA DEL PRADO,1,1,1,1,1,1,1,1,0,,,,,,,,1o45,122,1,5242.516711964274,8,3,1
02004190382010160041,02,BAJA CALIFORNIA,004,TIJUANA,1903,VILLA DEL PRADO,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1o45,122,1,4277.893636962846,9,2,1
02004190382010160081,02,BAJA CALIFORNIA,004,TIJUANA,1903,VILLA DEL PRADO,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1o45,122,1,4277.893636962846,3,1,1
02004190382010160141,02,BAJA CALIFORNIA,004,TIJUANA,1903,VILLA DEL PRADO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1o45,122,1,4277.893636962846,0,0,1
02004190382010200171,02,BAJA CALIFORNIA,004,TIJUANA,1903,VILLA DEL PRADO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1o45,122,1,10991.207451290615,0,0,1
02004190382010200311,02,BAJA CALIFORNIA,004,TIJUANA,1903,VILLA DEL PRADO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1o45,122,1,10991.207451290615,0,0,1
02004190382010200441,02,BAJA CALIFORNIA,004,TIJUANA,1903,VILLA DEL PRADO,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1o45,122,1,10991.207451290615,8,2,1
02004190382010200711,02,BAJA CALIFORNIA,004,TIJUANA,1903,VILLA DEL PRADO,1,1,1,1,1,1,1,0,0,,,,,,,,1o45,122,1,10991.207451290615,7,3,1
02004190382010200851,02,BAJA CALIFORNIA,004,TIJUANA,1903,VILLA DEL PRADO,1,0,0,1,0,1,0,0,0,,,,,,,,1o45,122,1,10991.207451290615,3,1,1
02004190382010270011,02,BAJA CALIFORNIA,004,TIJUANA,1903,VILLA DEL PRADO,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1o45,122,1,5095.726244029273,1,1,1
02004190382010270051,02,BAJA CALIFORNIA,004,TIJUANA,1903,VILLA DEL PRADO,0,0,0,0,0,0,0,0,0,,,,,,,,1o45,122,1,5095.726244029273,0,0,1
02004190382010270131,02,BAJA CALIFORNIA,004,TIJUANA,1903,VILLA DEL PRADO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1o45,122,1,5095.726244029273,15,3,1
02004190382010270171,02,BAJA CALIFORNIA,004,TIJUANA,1903,VILLA DEL PRADO,1,1,1,1,0,1,1,0,0,,,,,,,,1o45,122,1,5095.726244029273,6,2,1
02004190382010270211,02,BAJA CALIFORNIA,004,TIJUANA,1903,VILLA DEL PRADO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1o45,122,1,5095.726244029273,0,0,1
02004190382010350021,02,BAJA CALIFORNIA,004,TIJUANA,1903,VILLA DEL PRADO,0,0,0,0,0,0,0,0,0,,,,,,,,1o45,122,1,3938.7255992496794,0,0,1
02004190382010350081,02,BAJA CALIFORNIA,004,TIJUANA,1903,VILLA DEL PRADO,0,0,1,1,0,0,0,0,0,,,,,,,,1o45,122,1,3938.7255992496794,2,1,1
02004190382010350131,02,BAJA CALIFORNIA,004,TIJUANA,1903,VILLA DEL PRADO,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1o45,122,1,3938.7255992496794,1,1,1
02004190382010350181,02,BAJA CALIFORNIA,004,TIJUANA,1903,VILLA DEL PRADO,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1o45,122,1,3938.7255992496794,1,1,1
02004190382010350281,02,BAJA CALIFORNIA,004,TIJUANA,1903,VILLA DEL PRADO,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1o45,122,1,3938.7255992496794,5,1,1
03001000128260030011,03,BAJA CALIFORNIA SUR,001,COMONDÚ,0001,CIUDAD CONSTITUCIÓN,0,0,0,0,0,0,0,0,0,,,,,,,,1o46,122,1,1943.17287344088,0,0,1
03001000128260030031,03,BAJA CALIFORNIA SUR,001,COMONDÚ,0001,CIUDAD CONSTITUCIÓN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1o46,122,1,1943.17287344088,0,0,1
03001000128260030041,03,BAJA CALIFORNIA SUR,001,COMONDÚ,0001,CIUDAD CONSTITUCIÓN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1o46,122,1,1943.17287344088,0,0,1
03001000128260030051,03,BAJA CALIFORNIA SUR,001,COMONDÚ,0001,CIUDAD CONSTITUCIÓN,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1o46,122,1,1943.17287344088,2,1,1
03001000128260030071,03,BAJA CALIFORNIA SUR,001,COMONDÚ,0001,CIUDAD CONSTITUCIÓN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1o46,122,1,1943.17287344088,0,0,1
03001000128260030081,03,BAJA CALIFORNIA SUR,001,COMONDÚ,0001,CIUDAD CONSTITUCIÓN,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1o46,122,1,1943.17287344088,1,1,1
03001000128260030091,03,BAJA CALIFORNIA SUR,001,COMONDÚ,0001,CIUDAD CONSTITUCIÓN,1,1,1,1,1,1,1,1,0,,,,,,,,1o46,122,1,1943.17287344088,8,3,1
03001000128260080021,03,BAJA CALIFORNIA SUR,001,COMONDÚ,0001,CIUDAD CONSTITUCIÓN,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1o46,122,1,3062.245827159572,2,1,1
03001000128260080081,03,BAJA CALIFORNIA SUR,001,COMONDÚ,0001,CIUDAD CONSTITUCIÓN,0,0,0,0,0,0,0,0,0,,,,,,,,1o46,122,1,3062.245827159572,0,0,1
03001000128260080111,03,BAJA CALIFORNIA SUR,001,COMONDÚ,0001,CIUDAD CONSTITUCIÓN,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1o46,122,1,3062.245827159572,3,1,1
03001000128260080131,03,BAJA CALIFORNIA SUR,001,COMONDÚ,0001,CIUDAD CONSTITUCIÓN,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1o46,122,1,3062.245827159572,1,1,1
03001000128260080161,03,BAJA CALIFORNIA SUR,001,COMONDÚ,0001,CIUDAD CONSTITUCIÓN,0,0,0,0,0,0,0,0,0,,,,,,,,1o46,122,1,3062.245827159572,0,0,1
03001000128260080191,03,BAJA CALIFORNIA SUR,001,COMONDÚ,0001,CIUDAD CONSTITUCIÓN,1,1,0,1,1,0,0,0,0,,,,,,,,1o46,122,1,3062.245827159572,4,2,1
03001000128260130051,03,BAJA CALIFORNIA SUR,001,COMONDÚ,0001,CIUDAD CONSTITUCIÓN,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1o46,122,1,4577.251657438518,7,2,1
