folio_sel,folio,code_upm,ponde_f,sexo,edad,rural,intp,dias1,gpo_diversidad1,recomendable1,dias2,gpo_diversidad2,recomendable2,dias3,gpo_diversidad3,recomendable3,dias4,gpo_diversidad4,recomendable4,dias5,gpo_diversidad5,recomendable5,dias6,gpo_diversidad6,recomendable6,dias7,gpo_diversidad7,recomendable7,dias8,gpo_diversidad8,recomendable8,dias9,gpo_diversidad9,recomendable9,dias10,gpo_diversidad10,recomendable10,dias11,gpo_diversidad11,recomendable11,dias12,gpo_diversidad12,recomendable12,dias13,gpo_diversidad13,recomendable13,est_var,region_h,diversidad
15026001201119990101,15026001201119990101.03,2o21,5654.68994140625,1,29,1,3,12,1,1,3,1,1,8,1,1,,0,,1,0,0,8.5,1,0,7,1,0,7,1,0,7,1,1,,0,,7,1,1,,0,,2,0,1,211,2,8
15026001201119990111,15026001201119990111.01,2o21,2897.699951171875,1,59,1,1,7,1,1,3,1,1,3,1,1,,0,,,0,,,0,,,0,,6,1,0,7,1,1,,0,,3,1,1,,0,,4,0,1,211,2,6
15026001201119990121,15026001201119990121.02,2o21,1525.3900146484375,2,37,1,2,6.5,0,1,6,1,1,,0,,,0,,2,0,0,,0,,3,1,0,9,1,0,3,0,1,3,1,0,,0,,3,1,1,6,0,1,211,2,5
15026001201119990141,15026001201119990141.01,2o21,2288.080078125,2,56,1,1,1,0,1,2,0,1,1,0,1,,0,,,0,,,0,,,0,,5,1,0,7,1,1,,0,,,0,,1,0,1,5,0,1,211,2,2
15026001201119990151,15026001201119990151.01,2o21,762.6900024414062,2,36,1,1,9,1,1,1,0,1,7,1,1,2,0,0,1,0,0,,0,,3,1,0,3,1,0,7,1,1,3,1,0,6,1,1,,0,,7,1,1,211,2,8
15026002601119990011,15026002601119990011.01,2o21,876.4299926757812,2,37,1,1,10,1,1,3,1,1,2,0,1,,0,,,0,,1,0,0,,0,,11,1,0,7,1,1,2,0,0,,0,,,0,,2,0,1,211,2,4
15026002601119990031,15026002601119990031.01,2o21,870.6400146484375,2,65,1,1,12,1,1,3,1,1,1,0,1,,0,,,0,,,0,,,0,,1,0,0,,0,,4,1,0,,0,,,0,,7,1,1,211,2,4
15026002601119990041,15026002601119990041.02,2o21,1752.8699951171875,2,36,1,2,6,0,1,3,1,1,,0,,,0,,,0,,,0,,3,1,0,9,1,0,7,1,1,3,1,0,3,1,1,3,1,1,4,0,1,211,2,7
15026002601119990061,15026002601119990061.02,2o21,2629.300048828125,2,59,1,2,4,0,1,,0,,1,0,1,,0,,,0,,,0,,,0,,,0,,7,1,1,7,1,0,7,1,1,,0,,6,0,1,211,2,3
15026002601119990071,15026002601119990071.02,2o21,1752.8699951171875,2,37,1,2,8,1,1,,0,,2,0,1,,0,,1,0,0,,0,,,0,,8.5,1,0,7,1,1,,0,,3,1,1,3,1,1,2,0,1,211,2,5
15026002601119990081,15026002601119990081.01,2o21,1452.3199462890625,2,20,1,1,24.5,1,1,6,1,1,6,1,1,3,1,0,,0,,7,1,0,9,1,0,4,1,0,7,1,1,7,1,0,3,1,1,3,1,1,21,1,1,211,2,12
15026002601119990091,15026002601119990091.02,2o21,4331.97998046875,1,29,1,2,3,0,1,1,0,1,3,1,1,1,0,0,1,0,0,1,0,0,7,1,0,7,1,0,7,1,1,,0,,,0,,,0,,1,0,1,211,2,4
15026002601119990111,15026002601119990111.02,2o21,4356.9501953125,2,24,1,2,4,0,1,,0,,6,1,1,,0,,,0,,1,0,0,3,1,0,10,1,0,7,1,1,,0,,,0,,3,1,1,7,1,1,211,2,6
15026002601119990141,15026002601119990141.02,2o21,2904.6298828125,2,32,1,2,9,1,1,,0,,7,1,1,8.5,1,0,1,0,0,8,1,0,6,1,0,5.5,1,0,7,1,1,3,1,0,3,1,1,3,1,1,7,1,1,211,2,11
15026002601119990151,15026002601119990151.02,2o21,1752.8699951171875,2,35,1,2,7,1,1,,0,,,0,,,0,,,0,,,0,,,0,,6,1,0,3,0,1,1,0,0,,0,,,0,,5,0,1,211,2,2
15029000102890120061,15029000102890120061.01,3o42,614.0499877929688,1,63,2,1,11,1,1,2,0,1,,0,,,0,,,0,,1,0,0,7,1,0,5,1,0,1,0,1,7,1,0,7,1,1,,0,,1,0,1,15000,3,5
15029000102890120251,15029000102890120251.02,3o42,323.9800109863281,1,31,2,2,6,0,1,10,1,1,2,0,1,,0,,1,0,0,1,0,0,7,1,0,14,1,0,7,1,1,,0,,15,1,1,1,0,1,3,0,1,15000,3,5
15029000102890200061,15029000102890200061.01,3o42,13947.150390625,1,49,2,1,12,1,1,,0,,5,1,1,,0,,2,0,0,7,1,0,4,1,0,6,1,0,3,0,1,4,1,0,,0,,,0,,7,1,1,15000,3,7
15029000102890392101,15029000102890392101.01,3o42,4500.89990234375,1,73,2,1,3,0,1,,0,,6,1,1,,0,,4,1,0,3,1,0,2,0,0,10,1,0,3,0,1,,0,,2,0,1,,0,,11,1,1,15000,3,5
15029000102890701991,15029000102890701991.02,3o42,9472.8701171875,2,37,2,2,,0,,3,1,1,2,0,1,,0,,1,0,0,,0,,,0,,3,1,0,3,0,1,,0,,,0,,3,1,1,,0,,15000,3,3
15029000102890771001,15029000102890771001.02,3o42,3434,2,35,2,2,1,0,1,,0,,3,1,1,3,1,0,,0,,,0,,,0,,7,1,0,7,1,1,,0,,1,0,1,1,0,1,10,1,1,15000,3,5
15029000102890772501,15029000102890772501.02,3o42,9001.7998046875,2,37,2,2,,0,,1,0,1,4,1,1,3,1,0,1,0,0,3,1,0,9.5,1,0,14,1,0,5.5,0,1,3,1,0,3,1,1,1,0,1,9,1,1,15000,3,8
15029000102890774751,15029000102890774751.01,3o42,24687.919921875,1,36,2,1,10,1,1,4,1,1,1,0,1,,0,,1,0,0,1,0,0,1,0,0,5,1,0,7,1,1,,0,,5,1,1,1,0,1,12,1,1,15000,3,6
15031000112470010011,15031000112470010011.01,3a02,4076.409912109375,1,50,2,1,4,0,1,,0,,1,0,1,,0,,2,0,0,1,0,0,,0,,1,0,0,7,1,1,,0,,3,1,1,1,0,1,8,1,1,15000,3,3
15031000112470010021,15031000112470010021.01,3a02,3491.419921875,2,34,2,1,16,1,1,3,1,1,,0,,3,1,0,,0,,,0,,,0,,8,1,0,7,1,1,,0,,3,1,1,3,1,1,8,1,1,15000,3,8
15031000112470010031,15031000112470010031.01,3a02,3491.419921875,2,26,2,1,4,0,1,3,1,1,5.5,1,1,,0,,,0,,7,1,0,,0,,8,1,0,7,1,1,,0,,2,0,1,,0,,2,0,1,15000,3,5
15031000112470010041,15031000112470010041.01,3a02,3491.419921875,2,27,2,1,14,1,1,3,1,1,6,1,1,1,0,0,,0,,3,1,0,3,1,0,8,1,0,7,1,1,,0,,3,1,1,1,0,1,3,0,1,15000,3,8
15031000112470010051,15031000112470010051.01,3a02,1736.760009765625,1,68,2,1,5,0,1,8,1,1,1,0,1,,0,,,0,,1,0,0,,0,,,0,,7,1,1,,0,,,0,,,0,,12,1,1,15000,3,3
15031000112470010061,15031000112470010061.03,3a02,13965.669921875,2,24,2,3,10,1,1,,0,,3,1,1,,0,,,0,,3,1,0,1,0,0,13,1,0,7,1,1,,0,,1,0,1,,0,,1,0,1,15000,3,5
15031000112470010071,15031000112470010071.01,3a02,1236.97998046875,2,41,2,1,3,0,1,,0,,5,1,1,,0,,,0,,,0,,1,0,0,9,1,0,7,1,1,,0,,3,1,1,,0,,1,0,1,15000,3,4
15031000112470010081,15031000112470010081.01,3a02,1736.760009765625,1,65,2,1,,0,,,0,,,0,,,0,,,0,,,0,,,0,,8,1,0,7,1,1,,0,,,0,,,0,,,0,,15000,3,2
15031000112470040051,15031000112470040051.01,3a02,4589.83984375,2,44,2,1,9,1,1,,0,,4,1,1,2,0,0,1,0,0,,0,,,0,,3,1,0,7,1,1,,0,,1,0,1,1,0,1,1,0,1,15000,3,4
15031000112470040081,15031000112470040081.01,3a02,12954.990234375,2,22,2,1,13,1,1,3,1,1,5,1,1,,0,,,0,,3,1,0,,0,,7,1,0,7,1,1,7,1,0,3,1,1,1,0,1,6,0,1,15000,3,8
15031000112470040111,15031000112470040111.01,3a02,12954.990234375,2,26,2,1,15,1,1,,0,,1,0,1,,0,,,0,,1,0,0,,0,,10,1,0,7,1,1,7,1,0,,0,,3,1,1,8,1,1,15000,3,6
15031000112470040151,15031000112470040151.01,3a02,4589.83984375,2,46,2,1,7,1,1,,0,,1,0,1,,0,,,0,,,0,,1,0,0,3,1,0,7,1,1,,0,,1,0,1,3,1,1,3,0,1,15000,3,4
15031000112470040181,15031000112470040181.01,3a02,12954.990234375,2,34,2,1,14,1,1,7,1,1,,0,,3,1,0,,0,,5.5,1,0,7,1,0,17,1,0,7,1,1,,0,,10,1,1,,0,,6,0,1,15000,3,8
15031000112470040211,15031000112470040211.01,3a02,12954.990234375,2,20,2,1,6.5,0,1,,0,,1,0,1,2,0,0,3,1,0,,0,,5.5,1,0,10,1,0,7,1,1,,0,,3,1,1,3,1,1,1,0,1,15000,3,6
15031000112470040251,15031000112470040251.01,3a02,9179.6796875,2,45,2,1,,0,,,0,,,0,,3,1,0,,0,,,0,,3,1,0,9,1,0,7,1,1,,0,,,0,,3,1,1,1,0,1,15000,3,5
15031000112470070011,15031000112470070011.01,3a02,3841.139892578125,2,47,2,1,15,1,1,3,1,1,1,0,1,,0,,1,0,0,,0,,6,1,0,7,1,0,7,1,1,,0,,,0,,3,1,1,3,0,1,15000,3,6
15031000112470070051,15031000112470070051.01,3a02,16262.650390625,2,24,2,1,14,1,1,3,1,1,8,1,1,,0,,2,0,0,,0,,,0,,4,1,0,7,1,1,,0,,,0,,3,1,1,8,1,1,15000,3,7
15031000112470070081,15031000112470070081.01,3a02,1920.5699462890625,2,48,2,1,4,0,1,3,1,1,4,1,1,,0,,,0,,1,0,0,3,1,0,10,1,0,7,1,1,4,1,0,1,0,1,,0,,5,0,1,15000,3,6
15031000112470070151,15031000112470070151.01,3a02,1920.5699462890625,2,58,2,1,7,1,1,6,1,1,5,1,1,,0,,2,0,0,3,1,0,4,1,0,10,1,0,7,1,1,3,1,0,3,1,1,3,1,1,5,0,1,15000,3,10
15031000112470070181,15031000112470070181.01,3a02,1920.5699462890625,2,39,2,1,4,0,1,3,1,1,,0,,,0,,,0,,3,1,0,,0,,5.5,1,0,7,1,1,,0,,,0,,,0,,2,0,1,15000,3,4
15031000112470070211,15031000112470070211.01,3a02,6329.16015625,1,48,2,1,13,1,1,7,1,1,3,1,1,3,1,0,,0,,,0,,6,1,0,10,1,0,7,1,1,,0,,,0,,5.5,1,1,5,0,1,15000,3,8
15031000112470070251,15031000112470070251.01,3a02,1920.5699462890625,2,39,2,1,,0,,3,1,1,1,0,1,,0,,,0,,,0,,,0,,4,1,0,7,1,1,,0,,,0,,,0,,3,0,1,15000,3,3
15031000112470070281,15031000112470070281.01,3a02,1920.5699462890625,2,48,2,1,15.5,1,1,7,1,1,3,1,1,,0,,2,0,0,7,1,0,9,1,0,13,1,0,7,1,1,3,1,0,6,1,1,3,1,1,26,1,1,15000,3,11
15031000112470070311,15031000112470070311.01,3a02,1920.5699462890625,2,45,2,1,7,1,1,,0,,4,1,1,3,1,0,1,0,0,4,1,0,3,1,0,6,1,0,7,1,1,3,1,0,7,1,1,,0,,,0,,15000,3,9
15031000112470080011,15031000112470080011.01,3a02,22243.0703125,2,40,2,1,,0,,1,0,1,2,0,1,,0,,1,0,0,,0,,,0,,2,0,0,7,1,1,,0,,4,1,1,,0,,5,0,1,15000,3,2
15031000112470080021,15031000112470080021.01,3a02,22243.0703125,2,44,2,1,10,1,1,3,1,1,,0,,,0,,,0,,,0,,,0,,3,1,0,7,1,1,,0,,1,0,1,,0,,5,0,1,15000,3,4
15031000112470080031,15031000112470080031.02,3a02,44486.140625,2,37,2,2,9,1,1,7,1,1,6,1,1,1,0,0,2,0,0,,0,,2,0,0,4,1,0,7,1,1,,0,,3,1,1,,0,,5,0,1,15000,3,6
15031000112470080041,15031000112470080041.01,3a02,62781.890625,2,20,2,1,6,0,1,3,1,1,1,0,1,,0,,3,1,0,3,1,0,3,1,0,14,1,0,7,1,1,,0,,3,1,1,1,0,1,,0,,15000,3,7
15033000127330020011,15033000127330020011.02,3o12,16137.7099609375,2,27,2,2,7,1,1,7,1,1,3,1,1,3,1,0,,0,,1,0,0,,0,,7,1,0,7,1,1,1,0,0,,0,,,0,,12,1,1,15000,3,7
15033000127330020081,15033000127330020081.03,3o12,8576.169921875,2,61,2,3,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,1,0,1,,0,,,0,,15000,3,0
15033000127330020161,15033000127330020161.01,3o12,16333.3203125,2,82,2,1,1,0,1,,0,,2,0,1,,0,,,0,,,0,,,0,,4,1,0,,0,,1,0,0,3,1,1,,0,,4,0,1,15000,3,2
15033000127330060031,15033000127330060031.01,3o12,5142.68017578125,2,47,2,1,5,0,1,,0,,1,0,1,,0,,,0,,,0,,17,1,0,7,1,0,,0,,3,1,0,3,1,1,3,1,1,4,0,1,15000,3,5
15033000127330060071,15033000127330060071.01,3o12,16947.4609375,1,52,2,1,4,0,1,,0,,2,0,1,,0,,1,0,0,2,0,0,4,1,0,1,0,0,7,1,1,,0,,3,1,1,,0,,6,0,1,15000,3,3
15033000127330060101,15033000127330060101.01,3o12,30218.150390625,1,31,2,1,7,1,1,3,1,1,11,1,1,6.5,1,0,15,1,0,10,1,0,10,1,0,10,1,0,7,1,1,,0,,,0,,1,0,1,1,0,1,15000,3,9
15033000127330100041,15033000127330100041.01,3o12,6640.43017578125,2,59,2,1,9,1,1,6,1,1,,0,,,0,,2,0,0,1,0,0,,0,,6,1,0,7,1,1,,0,,3,1,1,3,1,1,7,1,1,15000,3,7
15033000127330100081,15033000127330100081.01,3o12,4685.7099609375,2,33,2,1,4,0,1,6,1,1,2,0,1,3,1,0,2,0,0,3,1,0,,0,,8,1,0,7,1,1,,0,,7,1,1,,0,,,0,,15000,3,6
15033000127330100161,15033000127330100161.01,3o12,4685.7099609375,2,34,2,1,1,0,1,,0,,2,0,1,,0,,1,0,0,3,1,0,,0,,10,1,0,,0,,3,1,0,,0,,,0,,,0,,15000,3,3
15033000127330110011,15033000127330110011.02,3o12,5303.91015625,2,44,2,2,6,0,1,8,1,1,1,0,1,,0,,,0,,,0,,,0,,4,1,0,7,1,1,,0,,3,1,1,,0,,4,0,1,15000,3,4
15033000127330110071,15033000127330110071.02,3o12,15151.9404296875,2,66,2,2,19,1,1,,0,,,0,,,0,,,0,,,0,,7,1,0,8,1,0,7,1,1,,0,,2,0,1,,0,,5,0,1,15000,3,4
15033000127330110141,15033000127330110141.03,3o12,23374.140625,1,20,2,3,17,1,1,3,1,1,3,1,1,3,1,0,1,0,0,,0,,7,1,0,7,1,0,7,1,1,,0,,10,1,1,3,1,1,2,0,1,15000,3,9
15033000127330110211,15033000127330110211.03,3o12,17478.7890625,1,45,2,3,7,1,1,2,0,1,6,1,1,1,0,0,2,0,0,4,1,0,1,0,0,4,1,0,7,1,1,1,0,0,3,1,1,1,0,1,6,0,1,15000,3,6
15033000127330110401,15033000127330110401.01,3o12,7955.85986328125,2,43,2,1,7,1,1,3,1,1,6,1,1,3,1,0,,0,,7,1,0,,0,,10,1,0,7,1,1,,0,,10,1,1,3,1,1,45,1,1,15000,3,10
15033000127330130091,15033000127330130091.02,3o12,23698.94921875,2,31,2,2,10,1,1,3,1,1,,0,,,0,,1,0,0,,0,,,0,,10,1,0,7,1,1,3,1,0,3,1,1,,0,,3,0,1,15000,3,6
15033000127330130121,15033000127330130121.02,3o12,23698.94921875,2,27,2,2,9,1,1,,0,,3,1,1,3,1,0,,0,,,0,,1,0,0,5,1,0,3,0,1,3,1,0,3,1,1,,0,,9,1,1,15000,3,7
15033000146740020181,15033000146740020181.03,3o44,48141.94140625,2,26,2,3,12,1,1,,0,,7,1,1,,0,,4,1,0,4,1,0,2,0,0,3,1,0,7,1,1,1,0,0,,0,,1,0,1,15,1,1,15000,3,7
15033000146740020301,15033000146740020301.02,3o44,12792.2001953125,2,57,2,2,3,0,1,7,1,1,7,1,1,,0,,3,1,0,3,1,0,,0,,14,1,0,,0,,,0,,1,0,1,,0,,17,1,1,15000,3,6
15033000146740020361,15033000146740020361.02,3o44,8528.1298828125,2,43,2,2,7,1,1,7,1,1,4,1,1,,0,,1,0,0,,0,,,0,,12.5,1,0,,0,,10,1,0,1,0,1,1,0,1,8,1,1,15000,3,6
15033000146740080111,15033000146740080111.02,3o44,6119.2099609375,2,44,2,2,7,1,1,3,1,1,8,1,1,,0,,1,0,0,13,1,0,10,1,0,10,1,0,3,0,1,3,1,0,16,1,1,1,0,1,3,0,1,15000,3,8
15033000146740080391,15033000146740080391.01,3o44,4370.259765625,2,69,2,1,5,0,1,3,1,1,6,1,1,,0,,4,1,0,1,0,0,3,1,0,1,0,0,3,0,1,6,1,0,,0,,3,1,1,5,0,1,15000,3,6
15033000146740160391,15033000146740160391.02,3o44,18181.2890625,1,43,2,2,4,0,1,10,1,1,4,1,1,1,0,0,1,0,0,3,1,0,8,1,0,14,1,0,3,0,1,,0,,,0,,3,1,1,6,0,1,15000,3,6
15033000146740160681,15033000146740160681.02,3o44,11034.16015625,2,40,2,2,7,1,1,,0,,2,0,1,,0,,,0,,7,1,0,,0,,7,1,0,7,1,1,3,1,0,3,1,1,,0,,4,0,1,15000,3,6
15033000146740250061,15033000146740250061.01,3o44,14629.6298828125,1,35,2,1,15.5,1,1,3,1,1,4,1,1,,0,,3,1,0,3,1,0,3,1,0,,0,,7,1,1,,0,,,0,,3,1,1,30,1,1,15000,3,9
15033000146740330051,15033000146740330051.01,3o44,11482.83984375,2,24,2,1,3,0,1,3,1,1,3,1,1,,0,,6,1,0,,0,,4,1,0,13,1,0,7,1,1,,0,,,0,,,0,,3,0,1,15000,3,6
15033000146740330131,15033000146740330131.01,3o44,23904.9609375,1,33,2,1,11,1,1,,0,,6,1,1,,0,,1,0,0,3,1,0,1,0,0,6.5,1,0,7,1,1,,0,,1,0,1,3,1,1,2,0,1,15000,3,6
15033000146740440241,15033000146740440241.02,3o44,11793.8701171875,2,43,2,2,7,1,1,,0,,4,1,1,,0,,1,0,0,1,0,0,7,1,0,21,1,0,7,1,1,1,0,0,10,1,1,,0,,2,0,1,15000,3,6
15039000107450120061,15039000107450120061.01,3o22,8250.330078125,1,40,2,1,25,1,1,,0,,4,1,1,,0,,3,1,0,,0,,3,1,0,16,1,0,7,1,1,,0,,,0,,1,0,1,9,1,1,15000,3,7
15039000107450120091,15039000107450120091.01,3o22,7066.35986328125,2,32,2,1,,0,,,0,,3,1,1,,0,,,0,,,0,,7,1,0,14,1,0,7,1,1,,0,,2,0,1,2,0,1,,0,,15000,3,4
15039000107450120161,15039000107450120161.02,3o22,7066.35986328125,2,20,2,2,4,0,1,6,1,1,1,0,1,3,1,0,2,0,0,1,0,0,3,1,0,10,1,0,7,1,1,,0,,,0,,3,1,1,1,0,1,15000,3,6
15039000107450120221,15039000107450120221.02,3o22,14132.7197265625,2,33,2,2,,0,,,0,,6,1,1,,0,,6,1,0,,0,,4,1,0,14,1,0,7,1,1,,0,,,0,,3,1,1,3,0,1,15000,3,6
15039000107450120321,15039000107450120321.01,3o22,8250.330078125,1,60,2,1,16.5,1,1,5.5,1,1,6,1,1,1,0,0,,0,,1,0,0,3,1,0,10,1,0,7,1,1,,0,,,0,,3,1,1,6,0,1,15000,3,7
15039000107450120391,15039000107450120391.01,3o22,2503.550048828125,2,47,2,1,11,1,1,,0,,4,1,1,,0,,1,0,0,,0,,8,1,0,10,1,0,7,1,1,8,1,0,3,1,1,3,1,1,5,0,1,15000,3,8
15039000107450150301,15039000107450150301.01,3o22,5067.18017578125,2,42,2,1,10.5,1,1,5.5,1,1,3,1,1,,0,,1,0,0,7,1,0,8.5,1,0,7,1,0,7,1,1,7,1,0,3,1,1,3,1,1,2,0,1,15000,3,10
15039000107450270021,15039000107450270021.01,3o22,3703.530029296875,2,43,2,1,8,1,1,,0,,,0,,3,1,0,1,0,0,3,1,0,3,1,0,11,1,0,3,0,1,,0,,3,1,1,,0,,3,0,1,15000,3,6
15039000107450270051,15039000107450270051.01,3o22,41813.359375,2,26,2,1,7,1,1,1,0,1,2,0,1,,0,,1,0,0,3,1,0,,0,,,0,,7,1,1,3,1,0,,0,,,0,,4,0,1,15000,3,4
15039000107450340061,15039000107450340061.02,3o22,11143.58984375,2,31,2,2,15,1,1,5.5,1,1,8,1,1,6,1,0,1,0,0,3,1,0,11.5,1,0,13,1,0,3,0,1,,0,,13,1,1,7,1,1,12,1,1,15000,3,10
15042002399999010111,15042002399999010111.02,2o44,11355.4697265625,2,41,2,2,21.5,1,1,,0,,1,0,1,1,0,0,,0,,4,1,0,,0,,17,1,0,7,1,1,,0,,,0,,,0,,14,1,1,221,2,5
15042002399999010171,15042002399999010171.02,2o44,13360.150390625,2,75,2,2,3,0,1,,0,,1,0,1,,0,,,0,,6,1,0,,0,,,0,,7,1,1,,0,,10,1,1,3,1,1,16.5,1,1,221,2,5
15042002399999010231,15042002399999010231.01,2o44,3785.159912109375,2,38,2,1,6,0,1,1,0,1,1,0,1,,0,,,0,,,0,,3,1,0,4,1,0,7,1,1,1,0,0,,0,,1,0,1,8,1,1,221,2,4
15042002399999010291,15042002399999010291.02,2o44,10652.7099609375,2,34,2,2,20,1,1,1,0,1,,0,,,0,,,0,,2,0,0,,0,,1,0,0,7,1,1,,0,,3,1,1,,0,,12,1,1,221,2,4
15042002399999020111,15042002399999020111.02,2o44,15140.6298828125,2,54,2,2,12.5,1,1,3,1,1,3,1,1,,0,,,0,,,0,,,0,,7,1,0,7,1,1,1,0,0,7,1,1,,0,,16,1,1,221,2,7
15042002399999030121,15042002399999030121.02,2o44,7570.31982421875,2,49,2,2,20,1,1,7,1,1,4,1,1,,0,,,0,,,0,,7,1,0,12.5,1,0,7,1,1,,0,,8.5,1,1,3,1,1,9.5,1,1,221,2,9
15042002399999030151,15042002399999030151.02,2o44,10652.7099609375,2,32,2,2,11,1,1,,0,,6,1,1,,0,,,0,,,0,,1,0,0,4,1,0,7,1,1,,0,,15.5,1,1,,0,,9,1,1,221,2,6
15042002399999040051,15042002399999040051.01,2o44,13294.349609375,1,58,2,1,6,0,1,,0,,7,1,1,1,0,0,,0,,,0,,,0,,10,1,0,7,1,1,3,1,0,3,1,1,6,1,1,9,1,1,221,2,7
15042002399999040111,15042002399999040111.01,2o44,7576.06982421875,1,70,2,1,,0,,2,0,1,,0,,2,0,0,,0,,,0,,,0,,14,1,0,7,1,1,7,1,0,,0,,,0,,11,1,1,221,2,4
15042002399999040171,15042002399999040171.02,2o44,10652.7099609375,2,23,2,2,2,0,1,2,0,1,,0,,1,0,0,,0,,1,0,0,,0,,2,0,0,7,1,1,,0,,,0,,,0,,2,0,1,221,2,1
15042002399999050041,15042002399999050041.03,2o44,26759.2109375,1,27,2,3,29.5,1,1,3,1,1,4,1,1,,0,,,0,,5,1,0,,0,,15.5,1,0,7,1,1,3,1,0,17,1,1,,0,,36.5,1,1,221,2,9
15042002399999050101,15042002399999050101.01,2o44,17839.470703125,1,31,2,1,4,0,1,,0,,1,0,1,3,1,0,,0,,,0,,2,0,0,3,1,0,7,1,1,,0,,3,1,1,3,1,1,1,0,1,221,2,5
15042002399999050151,15042002399999050151.01,2o44,11364.1103515625,1,67,2,1,12,1,1,,0,,1,0,1,,0,,,0,,1,0,0,,0,,1,0,0,7,1,1,1,0,0,5,1,1,,0,,18,1,1,221,2,4
15042002399999060171,15042002399999060171.01,2o44,3785.159912109375,2,51,2,1,15.5,1,1,3,1,1,4,1,1,,0,,,0,,2,0,0,,0,,7.5,1,0,5.5,0,1,1,0,0,5.5,1,1,,0,,15,1,1,221,2,6
15047000701459990011,15047000701459990011.02,2o19,3169.89990234375,2,61,1,2,34.5,1,1,2,0,1,,0,,,0,,,0,,1,0,0,,0,,,0,,7,1,1,,0,,3,1,1,,0,,37.5,1,1,211,2,4
15047000701459990021,15047000701459990021.02,2o19,3169.89990234375,2,54,1,2,4,0,1,,0,,,0,,,0,,,0,,,0,,1,0,0,1,0,0,1,0,1,,0,,10,1,1,,0,,4,0,1,211,2,1
15047000701459990031,15047000701459990031.02,2o19,3169.89990234375,2,36,1,2,9,1,1,,0,,1,0,1,3,1,0,4,1,0,4,1,0,3,1,0,10,1,0,7,1,1,,0,,,0,,1,0,1,9,1,1,211,2,8
15047000701459990041,15047000701459990041.01,2o19,1584.949951171875,2,35,1,1,4,0,1,,0,,2,0,1,,0,,,0,,8,1,0,1,0,0,4,1,0,7,1,1,,0,,3,1,1,,0,,,0,,211,2,4
15047000701459990051,15047000701459990051.02,2o19,3169.89990234375,2,41,1,2,2,0,1,,0,,,0,,,0,,1,0,0,,0,,,0,,10,1,0,7,1,1,3,1,0,3,1,1,,0,,,0,,211,2,4
15047000701459990061,15047000701459990061.01,2o19,3169.89990234375,2,41,1,1,12,1,1,3,1,1,5,1,1,3,1,0,,0,,4,1,0,,0,,8,1,0,7,1,1,3,1,0,1,0,1,3,1,1,13,1,1,211,2,10
15047000701459990071,15047000701459990071.01,2o19,4014.469970703125,1,39,1,1,7,1,1,6,1,1,2,0,1,,0,,1,0,0,3,1,0,4,1,0,6,1,0,7,1,1,,0,,3,1,1,3,1,1,4,0,1,211,2,8
15047000701459990081,15047000701459990081.01,2o19,4014.469970703125,1,36,1,1,8,1,1,,0,,3,1,1,3,1,0,3,1,0,4,1,0,1,0,0,11,1,0,,0,,,0,,,0,,3,1,1,1,0,1,211,2,7
15047000701459990091,15047000701459990091.01,2o19,4014.469970703125,1,37,1,1,6,0,1,3,1,1,3,1,1,1,0,0,,0,,2,0,0,2,0,0,10,1,0,7,1,1,,0,,3,1,1,,0,,2,0,1,211,2,5
15047000701459990101,15047000701459990101.02,2o19,6021.7001953125,1,55,1,2,26.5,1,1,7,1,1,10,1,1,,0,,7,1,0,1,0,0,3,1,0,14,1,0,7,1,1,,0,,,0,,3,1,1,18,1,1,211,2,9
15047000701459990111,15047000701459990111.01,2o19,4278.240234375,1,77,1,1,13,1,1,4,1,1,4,1,1,,0,,,0,,,0,,1,0,0,6,1,0,7,1,1,3,1,0,3,1,1,1,0,1,17,1,1,211,2,8
15047000701459990121,15047000701459990121.02,2o19,3169.89990234375,2,40,1,2,12,1,1,3,1,1,4,1,1,,0,,,0,,3,1,0,,0,,4,1,0,7,1,1,6,1,0,1,0,1,1,0,1,11,1,1,211,2,8
15047000701459990131,15047000701459990131.01,2o19,1584.949951171875,2,55,1,1,6,0,1,6,1,1,6,1,1,,0,,,0,,3,1,0,,0,,10,1,0,7,1,1,,0,,2,0,1,3,1,1,8,1,1,211,2,7
15047003301459990011,15047003301459990011.02,2o19,1879.300048828125,2,80,1,2,21,1,1,,0,,3,1,1,3,1,0,3,1,0,9,1,0,3,1,0,7,1,0,7,1,1,3,1,0,17,1,1,,0,,21.5,1,1,211,2,11
15047003301459990031,15047003301459990031.01,2o19,1567.43994140625,2,30,1,1,7,1,1,3,1,1,4,1,1,,0,,,0,,3,1,0,,0,,10,1,0,3,0,1,3,1,0,7,1,1,3,1,1,22.5,1,1,211,2,9
15047003301459990041,15047003301459990041.03,2o19,4702.31005859375,2,33,1,3,12,1,1,3,1,1,2,0,1,,0,,1,0,0,,0,,6,1,0,10,1,0,7,1,1,,0,,6,1,1,,0,,2,0,1,211,2,6
15047003301459990061,15047003301459990061.02,2o19,2553.27001953125,1,94,1,2,6,0,1,3,1,1,,0,,3,1,0,,0,,5.5,1,0,,0,,3,1,0,1,0,1,7,1,0,,0,,1,0,1,9,1,1,211,2,6
