folio_sel,intp,dias1,gpo_diversidad1,dias2,gpo_diversidad2,dias3,gpo_diversidad3,dias4,gpo_diversidad4,dias5,gpo_diversidad5,dias6,gpo_diversidad6,dias7,gpo_diversidad7,dias8,gpo_diversidad8,dias9,gpo_diversidad9,dias10,gpo_diversidad10,dias11,gpo_diversidad11,dias12,gpo_diversidad12,dias13,gpo_diversidad13,entidad,desc_ent,munici,locali,est_var,region,code_upm,ponde_f,sexo,edad,emb,r_estrato,area,diversidad
11032007400559990041,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,7,1,0,0,0,0,0,0,3,0,11,GUANAJUATO,032,0074,211,2,2o04,3292,1,13,,1,1,2
11032007400559990111,2,1,0,3,1,1,0,3,1,0,0,7,1,5,1,7,1,5.5,0,1,0,3,1,0,0,6,0,11,GUANAJUATO,032,0074,211,2,2o04,3937.669921875,2,15,,1,1,6
11032007400559990121,5,1,0,8.5,1,1,0,0,0,0,0,11,1,0,0,5.5,1,5.5,0,5.5,1,0,0,1,0,2,0,11,GUANAJUATO,032,0074,211,2,2o04,7875.35009765625,2,15,4,1,1,4
11032007400559990141,4,8.5,1,7,1,2,0,0,0,1,0,6,1,5.5,1,3,1,7,1,5.5,1,5.5,1,0,0,8,1,11,GUANAJUATO,032,0074,211,2,2o04,6633.240234375,2,12,4,1,1,9
11032032400559990061,5,15,1,0,0,1,0,0,0,0,0,0,0,3,1,3,1,7,1,0,0,4,1,0,0,6,0,11,GUANAJUATO,032,0324,211,2,2o04,2828.8701171875,2,18,4,1,1,5
11032032400559990081,3,10,1,3,1,3,1,3,1,1,0,5,1,1,0,6,1,7,1,3,1,0,0,3,1,7,1,11,GUANAJUATO,032,0324,211,2,2o04,1414.43994140625,2,18,4,1,1,10
11033012401949990041,4,2,0,4,1,1,0,0,0,0,0,8.5,1,1,0,14,1,7,1,0,0,0,0,0,0,1,0,11,GUANAJUATO,033,0124,211,2,2o02,4843.4599609375,2,12,4,1,1,4
11033012401949990081,4,2,0,3,1,1,0,0,0,0,0,0,0,3,1,6,1,7,1,0,0,3,1,0,0,0,0,11,GUANAJUATO,033,0124,211,2,2o02,3228.969970703125,2,12,4,1,1,5
11033012401949990091,3,6,0,10,1,1,0,0,0,0,0,7,1,7,1,5.5,1,7,1,0,0,7,1,3,1,6,0,11,GUANAJUATO,033,0124,211,2,2o02,1602.5,1,12,,1,1,7
11033012401949990101,4,0,0,1,0,4,1,3,1,1,0,3,1,1,0,7,1,3,0,0,0,1,0,0,0,1,0,11,GUANAJUATO,033,0124,211,2,2o02,4843.4599609375,2,14,4,1,1,4
11033012401949990111,2,2,0,3,1,0,0,0,0,0,0,0,0,0,0,7,1,7,1,0,0,6,1,0,0,0,0,11,GUANAJUATO,033,0124,211,2,2o02,1836.0799560546875,2,19,4,1,1,4
11033012401949990141,4,3,0,5.5,1,2,0,0,0,0,0,11.5,1,3,1,10,1,7,1,0,0,7,1,0,0,9.5,1,11,GUANAJUATO,033,0124,211,2,2o02,3205,1,13,,1,1,7
11033012401949990151,2,32,1,13,1,0,0,3,1,2,0,6,1,6,1,6,1,7,1,1,0,10,1,1,0,27.5,1,11,GUANAJUATO,033,0124,211,2,2o02,1614.489990234375,2,12,4,1,1,9
11033038501949990011,3,6,0,7,1,0,0,0,0,0,0,0,0,3,1,10,1,7,1,0,0,7,1,1,0,1,0,11,GUANAJUATO,033,0385,211,2,2o02,1966.02001953125,1,18,,1,1,5
11033038501949990071,4,4,0,3,1,1,0,0,0,0,0,4,1,1,0,7,1,7,1,1,0,2,0,0,0,11.5,1,11,GUANAJUATO,033,0385,211,2,2o02,997.6199951171875,2,12,4,1,1,5
11033038501949990131,3,0,0,3,1,0,0,0,0,1,0,2,0,0,0,8,1,3,0,1,0,3,1,0,0,8.5,1,11,GUANAJUATO,033,0385,211,2,2o02,990.219970703125,1,12,,1,1,4
11033038501949990151,4,15.5,1,3,1,6,1,0,0,0,0,10,1,3,1,7.5,1,7,1,4,1,1,0,3,1,9,1,11,GUANAJUATO,033,0385,211,2,2o02,2368.860107421875,2,15,4,1,1,10
11033078001949990011,5,8,1,7,1,4,1,0,0,0,0,0,0,1,0,6,1,7,1,0,0,1,0,0,0,3,0,11,GUANAJUATO,033,0780,211,2,2o02,712.989990234375,2,12,4,1,1,5
11033078001949990051,5,5,0,7,1,3,1,1,0,0,0,3,1,5,1,9.5,1,7,1,1,0,0,0,3,1,1,0,11,GUANAJUATO,033,0780,211,2,2o02,3538.47998046875,1,14,,1,1,7
11033078001949990071,4,16.5,1,12.5,1,1,0,0,0,1,0,5,1,4,1,7,1,7,1,5.5,1,0,0,0,0,9,1,11,GUANAJUATO,033,0780,211,2,2o02,1035.449951171875,1,15,,1,1,8
11033078001949990111,2,3,0,10,1,0,0,0,0,3,1,20.5,1,9,1,13,1,7,1,1,0,1,0,3,1,6,0,11,GUANAJUATO,033,0780,211,2,2o02,1415.3900146484375,1,13,,1,1,7
11033078001949990131,3,6,0,8,1,3,1,0,0,0,0,7,1,4,1,8,1,3,0,1,0,3,1,3,1,6,0,11,GUANAJUATO,033,0780,211,2,2o02,1621.699951171875,2,18,4,1,1,7
11033078001949990151,6,0,0,6,1,1,0,0,0,0,0,8,1,0,0,7,1,3,0,5.5,1,5.5,1,3,1,0,0,11,GUANAJUATO,033,0780,211,2,2o02,5177.25,1,15,,1,1,6
11041000101620120581,3,3,0,0,0,4,1,0,0,0,0,0,0,3,1,11.5,1,5.5,0,0,0,0,0,3,1,0,0,11,GUANAJUATO,041,0001,222,2,2o51,59952.0390625,1,18,,2,2,4
11041000101620530081,3,5,0,0,0,1,0,0,0,1,0,4,1,3,1,9,1,7,1,0,0,7,1,1,0,0,0,11,GUANAJUATO,041,0001,222,2,2o51,4983.02978515625,2,12,4,2,2,5
11041000101620530121,1,17,1,7,1,1,0,0,0,1,0,16,1,1,0,0,0,7,1,7,1,3,1,0,0,17,1,11,GUANAJUATO,041,0001,222,2,2o51,5866.08984375,2,19,4,2,2,7
11043002700789990011,3,9.5,1,6,1,3,1,3,1,0,0,5,1,3,1,1,0,7,1,0,0,11,1,3,1,10,1,11,GUANAJUATO,043,0027,211,2,2o03,1076.260009765625,2,13,4,1,1,10
11043002700789990101,2,0,0,0,0,1,0,0,0,1,0,2,0,7,1,1,0,5.5,0,1,0,6,1,0,0,0,0,11,GUANAJUATO,043,0027,211,2,2o03,538.1300048828125,2,14,4,1,1,2
11043002700789990121,5,4,0,7,1,0,0,0,0,0,0,10,1,5.5,1,2,0,7,1,0,0,4,1,1,0,6.5,0,11,GUANAJUATO,043,0027,211,2,2o03,2690.659912109375,2,14,4,1,1,5
11043002700789990131,3,6,0,4,1,3,1,0,0,0,0,6,1,1,0,3,1,7,1,0,0,4,1,1,0,2,0,11,GUANAJUATO,043,0027,211,2,2o03,1076.260009765625,2,12,4,1,1,6
11043002700789990141,2,9,1,0,0,3,1,0,0,3,1,2,0,1,0,3,1,7,1,3,1,6,1,0,0,3,0,11,GUANAJUATO,043,0027,211,2,2o03,611.989990234375,2,17,4,1,1,7
11043007100789990041,2,7,1,10,1,0,0,0,0,0,0,5,1,11.5,1,3,1,7,1,3,1,10,1,0,0,4,0,11,GUANAJUATO,043,0071,211,2,2o03,1860.3199462890625,1,12,,1,1,8
11043007100789990091,2,14,1,3,1,2,0,0,0,2,0,7,1,2,0,8,1,7,1,1,0,3,1,0,0,10,1,11,GUANAJUATO,043,0071,211,2,2o03,1874.22998046875,2,14,4,1,1,7
11043007100789990111,4,13,1,8.5,1,0,0,0,0,1,0,7,1,4,1,12,1,7,1,3,1,3,1,3,1,11,1,11,GUANAJUATO,043,0071,211,2,2o03,1065.739990234375,2,16,4,1,1,10
11043010800789990041,3,1,0,14,1,2,0,0,0,1,0,4,1,3,1,6,1,3,0,1,0,6,1,3,1,4,0,11,GUANAJUATO,043,0108,211,2,2o03,4631.89990234375,1,18,,1,1,6
11043010800789990051,7,0,0,11,1,1,0,5.5,1,1,0,5.5,1,1,0,7,1,5.5,0,3,1,0,0,3,1,0,0,11,GUANAJUATO,043,0108,211,2,2o03,9263.7998046875,1,16,,1,1,6
11043010800789990061,3,3,0,8.5,1,0,0,0,0,0,0,4,1,6.5,1,9,1,3,0,3,1,3,1,3,1,14,1,11,GUANAJUATO,043,0108,211,2,2o03,13364.830078125,2,16,4,1,1,8
11043010800789990091,3,8,1,3,1,3,1,3,1,2,0,4,1,4,1,4,1,7,1,0,0,4,1,3,1,3,0,11,GUANAJUATO,043,0108,211,2,2o03,4631.89990234375,1,16,,1,1,10
11043010800789990111,3,2,0,4,1,1,0,0,0,1,0,6,1,1,0,4,1,5.5,0,1,0,7,1,1,0,5,0,11,GUANAJUATO,043,0108,211,2,2o03,4665.85009765625,1,12,,1,1,4
11043010800789990121,5,0,0,7,1,0,0,3,1,0,0,0,0,1,0,7,1,3,0,0,0,0,0,0,0,0,0,11,GUANAJUATO,043,0108,211,2,2o03,4700.740234375,2,14,4,1,1,3
12001000138040020031,3,1,0,0,0,1,0,0,0,8,1,0,0,0,0,7,1,7,1,3,1,3,1,0,0,0,0,12,GUERRERO,001,0001,421,4,4o45,1310.8399658203125,2,14,4,1,2,5
12001000138040070081,4,6.5,0,11.5,1,12.5,1,3,1,0,0,3,1,8.5,1,6,1,7,1,3,1,7,1,1,0,4,0,12,GUERRERO,001,0001,421,4,4o45,3470.989990234375,1,12,,1,2,9
12001000138040110311,2,2,0,3,1,6,1,0,0,0,0,3,1,4,1,0,0,7,1,7,1,7,1,7,1,0,0,12,GUERRERO,001,0001,421,4,4o45,6985.06982421875,2,13,4,1,2,8
12001000138040220021,3,4,0,5.5,1,6,1,0,0,3,1,9.5,1,6.5,1,4,1,7,1,0,0,7,1,3,1,1,0,12,GUERRERO,001,0001,421,4,4o45,4544.419921875,1,14,,1,2,9
12001000138040310081,2,2,0,3,1,4,1,3,1,0,0,1,0,0,0,1,0,7,1,0,0,6,1,7,1,14,1,12,GUERRERO,001,0001,421,4,4o45,8061.2001953125,2,14,4,1,2,7
12001000138040310221,3,10,1,0,0,4,1,0,0,1,0,4,1,0,0,7,1,7,1,0,0,3,1,0,0,3,0,12,GUERRERO,001,0001,421,4,4o45,5101.6201171875,1,17,,1,2,6
12007000103770110011,2,1,0,3,1,1,0,1,0,1,0,6,1,3,1,14,1,7,1,1,0,5.5,1,0,0,0,0,12,GUERRERO,007,0001,422,4,4o64,3406.889892578125,2,17,4,2,2,6
12007000103770150011,3,3,0,0,0,1,0,0,0,2,0,3,1,1,0,8,1,5.5,0,0,0,2,0,0,0,0,0,12,GUERRERO,007,0001,422,4,4o64,6977.8701171875,1,13,,2,2,2
12007000103770260061,3,0,0,0,0,0,0,3,1,2,0,21,1,1,0,4,1,7,1,0,0,7,1,3,1,3,0,12,GUERRERO,007,0001,422,4,4o64,3753.43994140625,2,15,4,2,2,6
12007000103770260091,4,3,0,7,1,1,0,0,0,1,0,1,0,6,1,1,0,7,1,4,1,3,1,3,1,5,0,12,GUERRERO,007,0001,422,4,4o64,9062.16015625,1,12,,2,2,6
12007000103770260111,4,8.5,1,7,1,3,1,0,0,1,0,4,1,1,0,2,0,7,1,0,0,8,1,0,0,3,0,12,GUERRERO,007,0001,422,4,4o64,4531.080078125,1,12,,2,2,6
12011000104200080071,2,11.5,1,3,1,2,0,0,0,2,0,7,1,8.5,1,7,1,7,1,0,0,0,0,0,0,0,0,12,GUERRERO,011,0001,422,4,4o63,1310.780029296875,1,12,,2,2,6
12011000104200130011,3,11,1,7,1,2,0,0,0,0,0,3,1,7,1,1,0,7,1,4,1,10,1,0,0,0,0,12,GUERRERO,011,0001,422,4,4o63,2478.929931640625,1,15,,2,2,7
12011000104200130041,3,0,0,0,0,2,0,0,0,3,1,3,1,0,0,7,1,7,1,0,0,8.5,1,2,0,3,0,12,GUERRERO,011,0001,422,4,4o63,4079.77001953125,2,16,4,2,2,5
12011000104200320031,5,4,0,3,1,1,0,4,1,0,0,1,0,0,0,17,1,7,1,3,1,3,1,3,1,3,0,12,GUERRERO,011,0001,422,4,4o63,2200.739990234375,2,17,4,2,2,7
12011000104200320041,4,6,0,7,1,2,0,3,1,0,0,25.5,1,0,0,3,1,7,1,0,0,10,1,0,0,0,0,12,GUERRERO,011,0001,422,4,4o63,1884.3699951171875,2,13,4,2,2,6
12011000104200320061,2,16.5,1,11,1,6,1,3,1,0,0,1,0,6,1,23,1,3,0,0,0,6,1,3,1,7,1,12,GUERRERO,011,0001,422,4,4o63,2713.169921875,1,12,,2,2,9
12011000104200380091,3,1,0,1,0,4,1,6,1,2,0,1,0,4,1,15.5,1,7,1,0,0,7,1,1,0,0,0,12,GUERRERO,011,0001,422,4,4o63,3284.199951171875,1,16,,2,2,6
12032003403509990011,2,4,0,7,1,12.5,1,1,0,5.5,1,8,1,8.5,1,11,1,7,1,0,0,6,1,1,0,33.5,1,12,GUERRERO,032,0034,411,4,4o11,4308.509765625,2,15,4,1,1,9
12032003403509990021,3,4,0,3,1,1,0,0,0,0,0,1,0,0,0,1,0,7,1,0,0,10,1,0,0,4,0,12,GUERRERO,032,0034,411,4,4o11,1806.1700439453125,2,14,4,1,1,3
12032003403509990051,3,6,0,7,1,1,0,0,0,2,0,4,1,7,1,17,1,7,1,0,0,3,1,0,0,10,1,12,GUERRERO,032,0034,411,4,4o11,3612.340087890625,2,12,4,1,1,7
12032003403509990091,4,5,0,5.5,1,3,1,0,0,5.5,1,0,0,6,1,13,1,7,1,0,0,8.5,1,3,1,11.5,1,12,GUERRERO,032,0034,411,4,4o11,4124.5498046875,1,17,,1,1,9
12032003403509990121,4,7,1,0,0,1,0,0,0,0,0,0,0,1,0,6,1,7,1,0,0,0,0,0,0,0,0,12,GUERRERO,032,0034,411,4,4o11,2749.699951171875,1,19,,1,1,3
12032003403509990131,2,1,0,3,1,3,1,0,0,1,0,0,0,0,0,10,1,7,1,3,1,0,0,0,0,0,0,12,GUERRERO,032,0034,411,4,4o11,2324.2099609375,2,16,5,1,1,5
12032003403509990141,6,5,0,1,0,4,1,0,0,0,0,1,0,8.5,1,8,1,7,1,0,0,0,0,1,0,0,0,12,GUERRERO,032,0034,411,4,4o11,3612.340087890625,2,13,4,1,1,4
12032003403509990151,3,7,1,3,1,3,1,0,0,2,0,3,1,15,1,18.5,1,7,1,3,1,3,1,3,1,0,0,12,GUERRERO,032,0034,411,4,4o11,4124.5498046875,1,17,,1,1,10
12032003403509990161,1,4,0,3,1,3,1,0,0,2,0,0,0,0,0,8.5,1,7,1,3,1,3,1,3,1,1,0,12,GUERRERO,032,0034,411,4,4o11,1374.8499755859375,1,18,,1,1,7
12032009603509990051,3,1,0,0,0,1,0,0,0,2,0,8.5,1,0,0,10,1,7,1,4,1,3,1,1,0,0,0,12,GUERRERO,032,0096,411,4,4o11,3329.070068359375,1,18,,1,1,5
12032009603509990101,2,5,0,7,1,1,0,0,0,4,1,0,0,3,1,14,1,7,1,0,0,1,0,3,1,0,0,12,GUERRERO,032,0096,411,4,4o11,3329.070068359375,1,17,,1,1,6
12032009603509990131,2,3,0,7,1,7,1,3,1,0,0,4,1,6,1,1,0,7,1,0,0,3,1,3,1,6,0,12,GUERRERO,032,0096,411,4,4o11,1664.530029296875,1,18,,1,1,8
12032009603509990151,4,4,0,0,0,4,1,0,0,0,0,0,0,6,1,7,1,7,1,0,0,3,1,3,1,1,0,12,GUERRERO,032,0096,411,4,4o11,8402.4501953125,1,15,,1,1,6
12032019903509990031,3,12.5,1,6,1,0,0,0,0,0,0,3,1,1,0,3,1,0,0,3,1,0,0,0,0,1,0,12,GUERRERO,032,0199,411,4,4o11,1271.6500244140625,2,19,4,1,1,5
12032019903509990121,3,2,0,1,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,12,GUERRERO,032,0199,411,4,4o11,3797.169921875,1,15,,1,1,1
12032019903509990141,2,6,0,5.5,1,0,0,0,0,1,0,3,1,3,1,8,1,7,1,0,0,14,1,3,1,0,0,12,GUERRERO,032,0199,411,4,4o11,1271.6500244140625,2,18,4,1,1,7
12038000117380010011,3,6,0,1,0,3,1,0,0,1,0,0,0,6.5,1,10.5,1,7,1,0,0,6,1,0,0,0,0,12,GUERRERO,038,0001,421,4,4o44,3993.93994140625,2,13,4,1,2,5
12038000117380050011,2,2,0,3,1,5.5,1,6,1,6,1,3,1,8,1,10,1,7,1,8.5,1,0,0,0,0,21,1,12,GUERRERO,038,0001,421,4,4o44,17144.189453125,1,15,,1,2,10
12038000117380050031,4,11.5,1,6,1,3,1,3,1,1,0,3,1,9,1,5,1,7,1,3,1,6,1,3,1,4,0,12,GUERRERO,038,0001,421,4,4o44,10498.349609375,2,13,4,1,2,11
12038000117380050051,2,3,0,2,0,3,1,3,1,3,1,3,1,8.5,1,6,1,7,1,1,0,3,1,3,1,0,0,12,GUERRERO,038,0001,421,4,4o44,12275.6298828125,2,16,4,1,2,9
12038000117380060011,3,3,0,3,1,2,0,0,0,0,0,0,0,1,0,5.5,1,7,1,1,0,5.5,1,1,0,3,0,12,GUERRERO,038,0001,421,4,4o44,13533.0302734375,2,12,4,1,2,4
12038000117380060031,4,12,1,3,1,0,0,0,0,1,0,9,1,3,1,3,1,7,1,0,0,6,1,3,1,0,0,12,GUERRERO,038,0001,421,4,4o44,9022.01953125,2,13,4,1,2,8
12038000117380060041,5,2,0,3,1,0,0,0,0,0,0,0,0,1,0,7,1,7,1,3,1,3,1,1,0,1,0,12,GUERRERO,038,0001,421,4,4o44,9964.5595703125,1,12,,1,2,5
12038000117380060101,3,0,0,7,1,1,0,0,0,5.5,1,1,0,6,1,8,1,7,1,0,0,10,1,3,1,0,0,12,GUERRERO,038,0001,421,4,4o44,11419.3798828125,1,17,,1,2,7
12038000117380060111,3,8,1,5.5,1,2,0,0,0,0,0,0,0,6.5,1,13,1,7,1,6.5,1,3,1,3,1,0,0,12,GUERRERO,038,0001,421,4,4o44,5709.68994140625,1,19,,1,2,8
12038000117380070011,3,3,0,0,0,2,0,0,0,0,0,0,0,7,1,3,1,7,1,1,0,0,0,1,0,0,0,12,GUERRERO,038,0001,421,4,4o44,5813.5,1,16,,1,2,3
12038000117380070041,2,9,1,0,0,1,0,3,1,0,0,7,1,14,1,7,1,7,1,0,0,3,1,1,0,0,0,12,GUERRERO,038,0001,421,4,4o44,4593.02978515625,2,13,4,1,2,7
12038000117380080051,3,5,0,5.5,1,9,1,0,0,1,0,7,1,0,0,7,1,7,1,0,0,10,1,5.5,1,4,0,12,GUERRERO,038,0001,421,4,4o44,3664.3701171875,2,18,4,1,2,7
12038000117380090041,5,6.5,0,3,1,3,1,3,1,1,0,3,1,0,0,10,1,7,1,0,0,3,1,3,1,3,0,12,GUERRERO,038,0001,421,4,4o44,3827.52001953125,2,12,4,1,2,8
12041002202379990041,3,7,1,4,1,4,1,0,0,2,0,3,1,4,1,12,1,5.5,0,5,1,3,1,1,0,10,1,12,GUERRERO,041,0022,411,4,4a10,1458.0899658203125,2,18,4,1,1,9
12041002202379990091,3,7,1,3,1,4,1,0,0,3,1,1,0,3,1,19,1,7,1,5,1,3,1,0,0,0,0,12,GUERRERO,041,0022,411,4,4a10,2266.199951171875,2,14,4,1,1,9
12041002202379990111,3,7,1,7,1,1,0,3,1,2,0,3,1,11,1,5,1,7,1,0,0,7,1,1,0,4,0,12,GUERRERO,041,0022,411,4,4a10,4532.39990234375,2,12,4,1,1,8
12041002202379990131,3,1,0,1,0,3,1,0,0,2,0,1,0,2,0,3,1,7,1,4,1,4,1,2,0,1,0,12,GUERRERO,041,0022,411,4,4a10,6625.509765625,1,14,,1,1,5
12041002202379990141,2,3,0,3,1,3,1,1,0,1,0,0,0,1,0,2,0,7,1,0,0,6,1,1,0,0,0,12,GUERRERO,041,0022,411,4,4a10,1458.0899658203125,2,19,4,1,1,4
12041002202379990151,3,5.5,0,4,1,1,0,0,0,0,0,0,0,0,0,7,1,7,1,0,0,0,0,1,0,0,0,12,GUERRERO,041,0022,411,4,4a10,1458.0899658203125,2,17,4,1,1,3
12041011602379990031,3,13,1,0,0,2,0,0,0,1,0,3,1,6,1,3,1,7,1,0,0,8.5,1,3,1,3,0,12,GUERRERO,041,0116,411,4,4a10,647.3200073242188,1,12,,1,1,7
12046001003039990031,3,20,1,9.5,1,9,1,6,1,0,0,4,1,3,1,16.5,1,7,1,0,0,4,1,1,0,17.5,1,12,GUERRERO,046,0010,411,4,4o12,1795.449951171875,1,15,,1,1,10
12046001003039990041,3,1,0,3,1,2,0,0,0,0,0,0,0,3,1,10,1,7,1,5.5,1,6,1,3,1,3,0,12,GUERRERO,046,0010,411,4,4o12,4268.14990234375,1,16,,1,1,7
12046001003039990051,6,10,1,11.5,1,12,1,2,0,9,1,0,0,3,1,15.5,1,7,1,3,1,11,1,4,1,3,0,12,GUERRERO,046,0010,411,4,4o12,5690.8701171875,1,18,,1,1,10
12046001003039990091,2,7,1,3,1,3,1,0,0,1,0,7,1,7,1,3,1,7,1,0,0,7,1,3,1,4,0,12,GUERRERO,046,0010,411,4,4o12,1202.5699462890625,2,17,4,1,1,9
12046001003039990121,3,6,0,7,1,5,1,1,0,6,1,2,0,4,1,14,1,7,1,6.5,1,4,1,5.5,1,6,0,12,GUERRERO,046,0010,411,4,4o12,1422.719970703125,1,18,,1,1,9
12046002703039990021,4,9,1,3,1,11,1,3,1,4,1,25,1,11.5,1,15.5,1,7,1,10,1,12.5,1,3,1,12,1,12,GUERRERO,046,0027,411,4,4o12,4719.02978515625,1,18,,1,1,13
12046002703039990051,5,8.5,1,0,0,3,1,0,0,4,1,1,0,4,1,7,1,7,1,3,1,10,1,0,0,5.5,0,12,GUERRERO,046,0027,411,4,4o12,4929.509765625,2,15,4,1,1,8
12046002703039990071,3,15.5,1,1,0,3,1,0,0,1,0,1,0,8.5,1,7,1,7,1,0,0,8.5,1,3,1,3,0,12,GUERRERO,046,0027,411,4,4o12,4133,2,14,4,1,1,7
12046002703039990091,3,16.5,1,4,1,6.5,1,3,1,3,1,3,1,9,1,13,1,7,1,0,0,21,1,3,1,13,1,12,GUERRERO,046,0027,411,4,4o12,2013.8800048828125,1,12,,1,1,12
12046003603039990061,3,3,0,3,1,0,0,0,0,1,0,0,0,4,1,4,1,7,1,0,0,9,1,3,1,1,0,12,GUERRERO,046,0036,411,4,4o12,2753.820068359375,2,14,4,1,1,6
12046003603039990071,2,7.5,1,0,0,1,0,3,1,1,0,4,1,6,1,11.5,1,7,1,5.5,1,17,1,5.5,1,5.5,0,12,GUERRERO,046,0036,411,4,4o12,5507.64990234375,2,14,4,1,1,9
12046003603039990081,3,7,1,3,1,1,0,0,0,0,0,3,1,3,1,9.5,1,7,1,3,1,10,1,0,0,9.5,1,12,GUERRERO,046,0036,411,4,4o12,2683.7099609375,1,14,,1,1,9
12046003603039990091,3,4,0,3,1,1,0,1,0,4,1,13,1,4,1,10,1,7,1,1,0,3,1,3,1,3,0,12,GUERRERO,046,0036,411,4,4o12,5315.5,2,18,4,1,1,8
12046003603039990131,3,8,1,6,1,2,0,0,0,3,1,0,0,6.5,1,12,1,7,1,3,1,4,1,3,1,0,0,12,GUERRERO,046,0036,411,4,4o12,5507.64990234375,2,14,4,1,1,9
12059000902999990051,3,0,0,5.5,1,0,0,0,0,6,1,1,0,0,0,14,1,7,1,1,0,8.5,1,1,0,0,0,12,GUERRERO,059,0009,411,4,4o13,1351.18994140625,1,18,,1,1,5
12059000902999990111,3,3,0,7,1,7,1,0,0,0,0,2,0,0,0,1,0,7,1,0,0,10,1,3,1,3,0,12,GUERRERO,059,0009,411,4,4o13,5325.259765625,2,14,4,1,1,5
12059000902999990121,3,10,1,3,1,4,1,0,0,0,0,3,1,0,0,4,1,7,1,1,0,3,1,0,0,0,0,12,GUERRERO,059,0009,411,4,4o13,3459.780029296875,1,13,,1,1,7
12059000902999990141,4,3,0,3,1,3,1,0,0,1,0,0,0,1,0,6,1,3,0,0,0,7,1,0,0,5,0,12,GUERRERO,059,0009,411,4,4o13,3550.169921875,2,13,4,1,1,4
12059001902999990061,2,2,0,0,0,0,0,0,0,1,0,10,1,0,0,0,0,7,1,0,0,3,1,0,0,0,0,12,GUERRERO,059,0019,411,4,4o13,3255.25,2,15,4,1,1,3
12059001902999990161,2,6.5,0,3,1,2,0,0,0,1,0,0,0,0,0,9,1,7,1,0,0,9.5,1,0,0,6,0,12,GUERRERO,059,0019,411,4,4o13,5243.5498046875,1,15,,1,1,4
12059002502999990011,2,13,1,6,1,3,1,0,0,3,1,3,1,10,1,11.5,1,7,1,6,1,3,1,0,0,8,1,12,GUERRERO,059,0025,411,4,4o13,1633.0699462890625,1,15,,1,1,11
12059002502999990031,3,8,1,3,1,0,0,0,0,1,0,1,0,2,0,3,1,7,1,1,0,1,0,3,1,0,0,12,GUERRERO,059,0025,411,4,4o13,1656.739990234375,1,14,,1,1,5
12059002502999990041,2,8,1,3,1,1,0,3,1,0,0,4,1,4,1,10,1,3,0,7,1,10,1,0,0,3,0,12,GUERRERO,059,0025,411,4,4o13,2588.090087890625,1,17,,1,1,8
12059002502999990071,5,1,0,7,1,3,1,0,0,0,0,0,0,0,0,6,1,7,1,1,0,1,0,3,1,3,0,12,GUERRERO,059,0025,411,4,4o13,4055.2900390625,2,15,4,1,1,5
12059002502999990101,6,7,1,0,0,1,0,0,0,3,1,22,1,7,1,20,1,7,1,1,0,0,0,0,0,3,0,12,GUERRERO,059,0025,411,4,4o13,5100.06005859375,2,12,4,1,1,6
12059002502999990111,3,0,0,3,1,5,1,0,0,1,0,0,0,0,0,4,1,0,0,0,0,6,1,0,0,1,0,12,GUERRERO,059,0025,411,4,4o13,5176.18994140625,1,19,,1,1,4
12061000603290210211,3,8,1,3,1,0,0,0,0,2,0,2,0,1,0,4,1,5.5,0,0,0,1,0,3,1,3,0,12,GUERRERO,061,0006,421,4,4o43,5244.3798828125,2,14,4,1,2,4
12061000603290210531,3,10.5,1,3,1,0,0,0,0,0,0,1,0,0,0,7,1,7,1,0,0,9.5,1,0,0,13.5,1,12,GUERRERO,061,0006,421,4,4o43,6132.2099609375,2,18,4,1,2,6
12061000603290300211,2,5,0,3,1,5,1,0,0,0,0,1,0,0,0,0,0,7,1,0,0,3,1,3,1,4,0,12,GUERRERO,061,0006,421,4,4o43,10047.650390625,1,17,,1,2,5
12061000603290310201,3,4,0,3,1,0,0,0,0,0,0,3,1,0,0,10,1,7,1,3,1,3,1,1,0,3,0,12,GUERRERO,061,0006,421,4,4o43,5803.1298828125,1,16,,1,2,6
12061000603290370051,2,9.5,1,5.5,1,1,0,0,0,0,0,1,0,3,1,9,1,7,1,0,0,3,1,0,0,1,0,12,GUERRERO,061,0006,421,4,4o43,7541.52978515625,1,13,,1,2,6
12061000603290480061,2,2,0,7,1,1,0,0,0,3,1,1,0,0,0,1,0,7,1,0,0,3,1,0,0,0,0,12,GUERRERO,061,0006,421,4,4o43,5075.43994140625,2,17,4,1,2,4
12061000603290480211,3,5,0,6,1,2,0,0,0,0,0,4,1,3,1,5.5,1,7,1,0,0,2,0,7,1,0,0,12,GUERRERO,061,0006,421,4,4o43,8681.2197265625,2,12,4,1,2,6
13003001300339990011,3,12,1,0,0,1,0,0,0,0,0,0,0,3,1,0,0,3,0,7,1,4,1,3,1,3,0,13,HIDALGO,003,0013,13001,4,2o11,4927.14990234375,2,13,4,1,1,5
13003001300339990041,2,0,0,6.5,1,1,0,0,0,0,0,3,1,1,0,7,1,7,1,0,0,0,0,1,0,1,0,13,HIDALGO,003,0013,13001,4,2o11,5931.3798828125,1,19,,1,1,4
